# Region type : patch inlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.357         	-1.772955e-09
0.358         	-1.772961e-09
0.359         	-1.772966e-09
0.36          	-1.772970e-09
0.361         	-1.772974e-09
0.362         	-1.772978e-09
0.363         	-1.772981e-09
0.364         	-1.772984e-09
0.365         	-1.772987e-09
0.366         	-1.772990e-09
0.367         	-1.772992e-09
0.368         	-1.772994e-09
0.369         	-1.772996e-09
0.37          	-1.772998e-09
0.371         	-1.773000e-09
0.372         	-1.773002e-09
0.373         	-1.773004e-09
0.374         	-1.773005e-09
0.375         	-1.773007e-09
0.376         	-1.773008e-09
0.377         	-1.773009e-09
0.378         	-1.773010e-09
0.379         	-1.773012e-09
0.38          	-1.773013e-09
0.381         	-1.773013e-09
0.382         	-1.773014e-09
0.383         	-1.773015e-09
0.384         	-1.773016e-09
0.385         	-1.773017e-09
0.386         	-1.773017e-09
0.387         	-1.773018e-09
0.388         	-1.773019e-09
0.389         	-1.773019e-09
0.39          	-1.773020e-09
0.391         	-1.773020e-09
0.392         	-1.773021e-09
0.393         	-1.773021e-09
0.394         	-1.773021e-09
0.395         	-1.773022e-09
0.396         	-1.773022e-09
0.397         	-1.773022e-09
0.398         	-1.773023e-09
0.399         	-1.773023e-09
0.4           	-1.773023e-09
0.401         	-1.773020e-09
0.402         	-1.773014e-09
0.403         	-1.773005e-09
0.404         	-1.772994e-09
0.405         	-1.772985e-09
0.406         	-1.772981e-09
0.407         	-1.772980e-09
0.408         	-1.772982e-09
0.409         	-1.772986e-09
0.41          	-1.772989e-09
0.411         	-1.772992e-09
0.412         	-1.772995e-09
0.413         	-1.772997e-09
0.414         	-1.772999e-09
0.415         	-1.773001e-09
0.416         	-1.773003e-09
0.417         	-1.773004e-09
0.418         	-1.773006e-09
0.419         	-1.773007e-09
0.42          	-1.773009e-09
0.421         	-1.773010e-09
0.422         	-1.773011e-09
0.423         	-1.773012e-09
0.424         	-1.773013e-09
0.425         	-1.773014e-09
0.426         	-1.773015e-09
0.427         	-1.773015e-09
0.428         	-1.773016e-09
0.429         	-1.773017e-09
0.43          	-1.773017e-09
0.431         	-1.773018e-09
0.432         	-1.773019e-09
0.433         	-1.773019e-09
0.434         	-1.773020e-09
0.435         	-1.773019e-09
0.436         	-1.773016e-09
0.437         	-1.773009e-09
0.438         	-1.773000e-09
0.439         	-1.772989e-09
0.44          	-1.772981e-09
0.441         	-1.772978e-09
0.442         	-1.772977e-09
0.443         	-1.772980e-09
0.444         	-1.772984e-09
0.445         	-1.772988e-09
0.446         	-1.772991e-09
0.447         	-1.772993e-09
0.448         	-1.772995e-09
0.449         	-1.772993e-09
0.45          	-1.772989e-09
0.451         	-1.772981e-09
0.452         	-1.772971e-09
0.453         	-1.772965e-09
0.454         	-1.772962e-09
0.455         	-1.772963e-09
0.456         	-1.772966e-09
0.457         	-1.772971e-09
0.458         	-1.772975e-09
0.459         	-1.772979e-09
0.46          	-1.772983e-09
0.461         	-1.772986e-09
0.462         	-1.772989e-09
0.463         	-1.772992e-09
0.464         	-1.772994e-09
0.465         	-1.772996e-09
0.466         	-1.772998e-09
0.467         	-1.773000e-09
0.468         	-1.773002e-09
0.469         	-1.773003e-09
0.47          	-1.773005e-09
0.471         	-1.773007e-09
0.472         	-1.773008e-09
0.473         	-1.773009e-09
0.474         	-1.773010e-09
0.475         	-1.773007e-09
