  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
    38      30   2.73175965e-02   1.51202280e-01
    38      31   1.33063772e-04   1.65197561e-01
    38      32   3.52076080e-04   9.39095041e-04
    38      33   1.68018385e-04   9.82021628e-04
    38      34   3.30696812e-04   8.16959137e-04
    38      35   3.18186194e-04   4.69217685e-05
    38      36   2.06636912e-04   6.16178683e-04
    38      37   2.73166915e-02   1.51201990e-01
    38      38   1.33088658e-04   1.65197121e-01
    38      39   3.52076781e-04   9.39092338e-04
    38      40   1.68016910e-04   9.82021057e-04
    38      41   3.30710864e-04   8.16961146e-04
    38      42   3.18195237e-04   4.69232382e-05
    38      43   2.06649946e-04   6.16178061e-04
    38      44   2.73170348e-02   1.51202100e-01
    38      45   1.33083343e-04   1.65197291e-01
    38      46   3.52077307e-04   9.39093463e-04
    38      47   1.68020861e-04   9.82020572e-04
    38      48   3.30706286e-04   8.16960197e-04
    38      49   3.18192706e-04   4.69230359e-05
    38      50   2.06646717e-04   6.16178245e-04
    39       1   7.38943762e-05   4.04610895e-04
    39       2   3.03624874e-05   5.69446142e-04
    39       3   5.04963231e-04   2.76839346e-03
    39       4   7.91431576e-05   3.17388184e-03
    39       5   3.85169990e-05   9.90148039e-05
    39       6   1.27077792e-04   9.55917441e-04
    39       7   5.63706710e-05   9.76482862e-04
    39       8   8.09609044e-06   1.93550328e-04
    39       9   6.28723576e-05   3.22661996e-04
    39      10   4.68556416e-05   3.15781568e-05
    39      11   3.23285651e-05   9.05302742e-05
    39      12   7.04067543e-05   2.00203000e-04
    39      13   8.56786757e-04   5.05590250e-03
    39      14   2.13007523e-04   3.16627823e-03
    39      15   2.38767778e-05   1.11711972e-03
    39      16   2.82592929e-04   1.36204593e-03
    39      17   1.70116253e-05   1.40225277e-03
    39      18   4.10242540e-04   2.11410477e-03
    39      19   7.40683739e-05   1.78322729e-03
    39      20   7.00664701e-05   9.74220592e-04
    39      21   3.39467246e-03   1.98562463e-02
    39      22   6.65378010e-05   1.97603946e-02
    39      23   4.62552874e-05   2.08815966e-04
    39      24   8.96891516e-06   1.61572666e-04
    39      25   6.29253315e-05   3.22773540e-04
    39      26   4.69197611e-05   3.14852372e-05
    39      27   3.23693835e-05   9.04953879e-05
    39      28   7.04133924e-05   2.00193147e-04
    39      29   8.56805017e-04   5.05596854e-03
    39      30   2.12922507e-04   3.16634053e-03
    39      31   2.37247322e-05   1.11716248e-03
    39      32   2.82327568e-04   1.36206539e-03
    39      33   1.68737343e-05   1.40221185e-03
    39      34   4.10541714e-04   2.11454490e-03
    39      35   7.34140759e-05   1.78338442e-03
    39      36   6.99033082e-05   9.74807121e-04
    39      37   3.39451216e-03   1.98567873e-02
    39      38   6.70128058e-05   1.97608843e-02
    39      39   4.51144623e-05   2.08883159e-04
    39      40   1.25220604e-05   1.62324966e-04
    39      41   6.32763548e-05   3.24163887e-04
    39      42   4.70875534e-05   3.19320454e-05
    39      43   3.24854341e-05   9.06803245e-05
    39      44   7.04742707e-05   2.00080748e-04
    39      45   8.56840800e-04   5.05586614e-03
    39      46   2.12894548e-04   3.16638752e-03
    39      47   2.35814113e-05   1.11715577e-03
    39      48   2.82399318e-04   1.36208085e-03
    39      49   1.65487656e-05   1.40221851e-03
    39      50   4.10560346e-04   2.11459916e-03
    40       1   2.86275991e-04   1.75939653e-03
    40       2   4.32714874e-04   9.38494120e-04
    40       3   9.06036435e-04   7.35164878e-03
    40       4   3.49807031e-03   1.57542850e-02
    40       5   4.07014452e-04   2.28941777e-02
    40       6   1.14460785e-03   8.63215738e-03
    40       7   2.24745622e-03   6.65442793e-03
    40       8   4.35792321e-04   1.55771576e-02
    40       9   3.67602588e-04   1.76170462e-04
    40      10   3.93223416e-04   4.23373063e-03
    40      11   4.58463003e-04   6.43505932e-04
    40      12   4.39609378e-04   5.14660123e-03
    40      13   4.18787370e-04   1.69864388e-04
    40      14   3.92520046e-04   5.35594513e-05
    40      15   3.95877141e-04   3.89524715e-05
    40      16   3.69698747e-04   1.62987697e-04
    40      17   5.94966371e-05   2.45525948e-03
    40      18   2.92844026e-03   1.70457190e-02
    40      19   4.51643392e-04   1.96410186e-02
    40      20   2.81684793e-04   6.68117059e-04
    40      21   1.95667829e-04   5.23393259e-04
    40      22   3.13175703e-04   6.10963994e-04
    40      23   1.95513481e-04   6.10905526e-04
    40      24   3.13144981e-04   6.11053818e-04
    40      25   1.95657954e-04   6.10731104e-04
    40      26   3.13006744e-04   6.10738852e-04
    40      27   1.95371110e-04   6.10923852e-04
    40      28   3.13015370e-04   6.11069679e-04
    40      29   1.95370654e-04   6.10882365e-04
    40      30   3.13023135e-04   6.11073512e-04
    40      31   1.95363192e-04   6.10884097e-04
    40      32   3.12991956e-04   6.11070791e-04
    40      33   1.95395279e-04   6.10876747e-04
    40      34   3.13125521e-04   6.11082360e-04
    40      35   1.95266141e-04   6.10907064e-04
    40      36   3.12848253e-04   6.11065481e-04
    40      37   1.95035720e-04   6.10902377e-04
    40      38   3.12548697e-04   6.11058245e-04
    40      39   1.94825096e-04   6.10892814e-04
    40      40   3.12334835e-04   6.11058513e-04
    40      41   1.94640616e-04   6.10889994e-04
    40      42   3.12158253e-04   6.11059978e-04
    40      43   1.94474761e-04   6.10889254e-04
    40      44   3.12000232e-04   6.11061371e-04
    40      45   1.94322515e-04   6.10889039e-04
    40      46   3.11853825e-04   6.11062491e-04
    40      47   1.94179765e-04   6.10889045e-04
    40      48   3.11715636e-04   6.11063444e-04
    40      49   1.94044313e-04   6.10889133e-04
    40      50   3.11583553e-04   6.11064233e-04
    41       1   3.76642029e-05   2.93499992e-04
    41       2   1.05447192e-03   1.12570817e-03
    41       3   8.73986376e-04   1.37928092e-03
    41       4   1.25367383e-03   7.42721627e-04
    41       5   8.79191536e-04   1.75240766e-03
    41       6   1.05364175e-03   2.45936300e-03
    41       7   8.41222151e-04   3.08453592e-03
    41       8   1.71800131e-04   2.04240824e-03
    41       9   3.04550249e-04   7.55163127e-04
    41      10   3.17474825e-04   1.48771621e-04
    41      11   3.26788355e-04   2.26993395e-04
    41      12   2.62155440e-04   1.49124589e-04
    41      13   1.00178962e-03   4.42902867e-03
    41      14   2.82770526e-04   4.13824585e-03
    41      15   8.13819039e-03   4.44373161e-02
    41      16   2.85013233e-04   4.56190611e-02
    41      17   3.43538315e-04   2.13658140e-04
    41      18   4.30230062e-04   3.15909573e-04
    41      19   4.71704206e-04   1.82037658e-04
    41      20   7.27093857e-04   1.90105501e-03
    41      21   2.49902181e-04   2.19342382e-03
    41      22   1.31682556e-04   1.28940421e-04
    41      23   3.54858894e-06   1.55869318e-04
    41      24   1.08798634e-03   4.47055975e-03
    41      25   4.93159976e-04   4.12445628e-03
    41      26   8.30496000e-03   4.44350592e-02
    41      27   5.82603654e-04   4.56040280e-02
    41      28   6.42882404e-04   2.13884367e-04
    41      29   6.78069762e-04   3.11081096e-04
    41      30   8.43394625e-04   1.94491518e-04
    41      31   4.10895416e-04   1.82558138e-03
    41      32   4.68019303e-04   2.24191049e-03
    41      33   2.73441626e-04   1.66795685e-04
    41      34   1.26070992e-04   1.88806339e-04
    41      35   2.39077473e-04   4.37643636e-03
    41      36   4.43109887e-05   4.06579048e-03
    41      37   8.15336037e-03   4.44670095e-02
    41      38   1.73026379e-04   4.56336443e-02
    41      39   4.27933873e-04   2.17206045e-04
    41      40   4.47961650e-04   3.08226770e-04
    41      41   5.63984786e-04   1.90548466e-04
    41      42   4.40522036e-04   1.85862696e-03
    41      43   9.58148930e-05   2.20019302e-03
    41      44   6.81492077e-05   1.19674425e-04
    41      45   1.50609821e-05   1.50849011e-04
    41      46   7.32195165e-04   4.42796722e-03
    41      47   2.36163630e-04   4.10911435e-03
    41      48   8.14483168e-03   4.44437502e-02
    41      49   1.28335896e-05   4.56546703e-02
    41      50   1.21164020e-04   2.13879316e-04
    42       1   7.74650845e-05   4.25030233e-04
    42       2   1.97847961e-04   3.04038531e-04
    42       3   7.44749661e-05   7.09463093e-05
    42       4   1.48420450e-04   3.80531321e-04
    42       5   1.89778201e-04   3.12869959e-04
    42       6   1.13307753e-04   9.61190795e-05
    42       7   1.22852177e-04   4.00490982e-04
    42       8   1.55505842e-05   3.34482087e-04
    42       9   1.58121081e-05   6.12110592e-05
    42      10   5.84726689e-05   3.80675005e-04
    42      11   3.13168799e-05   3.28456298e-04
    42      12   2.37047877e-05   6.08253056e-05
    42      13   4.18090280e-05   3.79730184e-04
    42      14   3.36333895e-05   3.26703480e-04
    42      15   2.80536287e-05   6.09192151e-05
    42      16   3.51798244e-05   3.79477035e-04
    42      17   3.30191390e-05   3.25777451e-04
    42      18   2.84807488e-05   6.09647712e-05
    42      19   3.51696421e-05   3.79520461e-04
    42      20   3.17041003e-05   3.25601824e-04
    42      21   2.82185375e-05   6.10146996e-05
    42      22   3.54595286e-05   3.79525493e-04
    42      23   3.13928536e-05   3.25605299e-04
    42      24   2.83740369e-05   6.10393076e-05
    42      25   3.56306824e-05   3.79563979e-04
    42      26   3.12511451e-05   3.25608629e-04
    42      27   2.83382688e-05   6.10446402e-05
    42      28   3.56072382e-05   3.79557164e-04
    42      29   3.13396240e-05   3.25617012e-04
    42      30   2.83430061e-05   6.10404448e-05
    42      31   3.56150177e-05   3.79558707e-04
    42      32   3.13408048e-05   3.25618195e-04
    42      33   2.83401421e-05   6.10402299e-05
    42      34   3.56175268e-05   3.79558661e-04
    42      35   3.13414019e-05   3.25618597e-04
    42      36   2.83397381e-05   6.10401782e-05
    42      37   3.56182863e-05   3.79558702e-04
    42      38   3.13414190e-05   3.25618696e-04
    42      39   2.83395517e-05   6.10401675e-05
    42      40   3.56184917e-05   3.79558704e-04
    42      41   3.13414225e-05   3.25618723e-04
    42      42   2.83395114e-05   6.10401653e-05
    42      43   3.56185408e-05   3.79558705e-04
    42      44   3.13414243e-05   3.25618730e-04
    42      45   2.83395049e-05   6.10401650e-05
    42      46   3.56185501e-05   3.79558705e-04
    42      47   3.13414241e-05   3.25618730e-04
    42      48   2.83395020e-05   6.10401647e-05
    42      49   3.56185554e-05   3.79558705e-04
    42      50   3.13414232e-05   3.25618731e-04
    43       1   1.39165554e-05   6.99493195e-05
    43       2   1.67338546e-05   7.11018626e-04
    43       3   6.64749701e-05   4.61252998e-04
    43       4   5.67126758e-05   7.36479286e-05
    43       5   1.00689191e-04   8.51918465e-04
    43       6   2.58556094e-05   6.08369595e-04
    43       7   1.87713997e-04   8.50044758e-04
    43       8   8.72475847e-04   3.94049586e-03
    43       9   6.78584902e-06   4.85658597e-03
    43      10   3.44887000e-05   1.34320231e-04
    43      11   1.80294025e-04   7.96059713e-04
    43      12   8.80375852e-04   3.94228927e-03
    43      13   1.28020391e-05   4.85533211e-03
    43      14   1.70136372e-05   1.28441734e-04
    43      15   1.44687125e-04   7.93837467e-04
    43      16   8.62251782e-04   3.94454189e-03
    43      17   3.13219180e-05   4.85819275e-03
    43      18   1.31621100e-05   1.30430866e-04
    43      19   1.34152624e-04   7.96149470e-04
    43      20   8.59973336e-04   3.94541446e-03
    43      21   3.73162510e-05   4.85867671e-03
    43      22   7.18838700e-06   1.34479214e-04
    43      23   1.56831172e-04   7.96434731e-04
    43      24   8.47529279e-04   3.94131372e-03
    43      25   2.26387596e-05   4.85537422e-03
    43      26   1.68517015e-05   1.33719989e-04
    43      27   1.59077894e-04   7.95567103e-04
    43      28   8.46183343e-04   3.94090626e-03
    43      29   3.15428120e-05   4.85623981e-03
    43      30   1.64968845e-05   1.35015942e-04
    43      31   1.62524357e-04   7.96269388e-04
    43      32   8.52370337e-04   3.94102834e-03
    43      33   3.38108991e-05   4.85731351e-03
    43      34   1.57664001e-06   1.32709140e-04
    43      35   1.43347164e-04   7.95745017e-04
    43      36   8.33794837e-04   3.94132289e-03
    43      37   2.99577954e-05   4.85463029e-03
    43      38   5.56723338e-06   1.33056421e-04
    43      39   1.55701392e-04   7.96500000e-04
    43      40   8.57281174e-04   3.94259653e-03
    43      41   4.77031412e-05   4.85946653e-03
    43      42   7.30477737e-06   1.33812355e-04
    43      43   1.74982974e-04   8.00446620e-04
    43      44   7.30555645e-04   3.92569161e-03
    43      45   1.32153304e-04   4.85424589e-03
    43      46   1.32499525e-05   1.46045159e-04
    43      47   8.86442703e-05   7.90911542e-04
    43      48   7.92174089e-04   3.94287764e-03
    43      49   8.44229441e-05   4.85604384e-03
    43      50   6.42423382e-06   1.39600033e-04
    44       1   1.54761114e-04   7.18345567e-04
    44       2   8.40178539e-04   1.01249810e-03
    44       3   1.12262549e-03   4.28118397e-03
    44       4   5.54608278e-04   4.21543263e-03
    44       5   1.22121990e-03   1.86921267e-04
    44       6   6.76891866e-05   2.86440785e-04
    44       7   1.98624770e-06   5.96646674e-04
    44       8   4.28268266e-05   1.18175864e-04
    44       9   2.22797219e-04   6.72661614e-04
    44      10   1.10424708e-04   6.84547520e-05
    44      11   4.29366607e-05   5.96542549e-04
    44      12   1.21717958e-05   1.17701457e-04
    44      13   1.32994804e-04   6.55996611e-04
    44      14   1.20170644e-04   6.76875583e-05
    44      15   2.33404278e-06   6.03820860e-04
    44      16   1.22521670e-05   1.15987316e-04
    44      17   5.97612270e-05   6.49764276e-04
    44      18   9.48075108e-05   6.92845294e-05
    44      19   1.00854525e-05   6.01846945e-04
    44      20   6.87398514e-06   1.14016194e-04
    44      21   1.14865857e-04   6.54239173e-04
    44      22   1.27321935e-04   6.84539058e-05
    44      23   2.34689644e-05   6.02310314e-04
    44      24   6.42542957e-06   1.16925197e-04
    44      25   1.01009886e-04   6.54137823e-04
    44      26   1.15114476e-04   6.85178239e-05
    44      27   1.12170872e-05   6.02395058e-04
    44      28   8.86997359e-06   1.15159828e-04
    44      29   1.10373698e-04   6.53508462e-04
    44      30   1.10056142e-04   6.78267748e-05
    44      31   2.07920811e-05   5.99860409e-04
    44      32   1.97427346e-05   1.15292962e-04
    44      33   1.12959077e-04   6.52952618e-04
    44      34   1.15768047e-04   6.81282292e-05
    44      35   2.23637214e-05   6.01164392e-04
    44      36   1.30897046e-05   1.15818570e-04
    44      37   1.02419167e-04   6.52557917e-04
    44      38   1.15271683e-04   6.84702822e-05
    44      39   1.95140357e-05   6.01443678e-04
    44      40   1.69597291e-05   1.15380905e-04
    44      41   1.21025158e-04   6.54163221e-04
    44      42   1.54836442e-04   6.94283238e-05
    44      43   2.74147425e-05   6.05181804e-04
    44      44   1.44409685e-05   1.16061762e-04
    44      45   1.22617400e-04   6.54635689e-04
    44      46   1.23436830e-04   6.80636901e-05
    44      47   3.02676039e-05   6.01062491e-04
    44      48   2.12285639e-05   1.15843601e-04
    44      49   1.22720507e-04   6.53870188e-04
    44      50   1.25551627e-04   6.80706916e-05
    45       1   1.21575587e-04   6.72695167e-04
    45       2   1.05455744e-04   4.47540451e-05
    45       3   3.33238582e-05   4.21192175e-04
    45       4   5.99251445e-05   1.24768421e-04
    45       5   1.90951108e-05   2.21631390e-04
    45       6   1.70622554e-05   1.88830168e-04
    45       7   3.08581176e-04   3.26284324e-04
    45       8   3.07812345e-04   1.47947166e-04
    45       9   1.09004773e-04   8.07465289e-04
    45      10   1.02161300e-04   4.38875213e-05
    45      11   2.41566923e-05   4.22045952e-04
    45      12   4.85272438e-05   1.24506879e-04
    45      13   7.17846240e-06   2.21802034e-04
    45      14   1.39219561e-05   1.87213660e-04
    45      15   3.04613651e-04   3.26150864e-04
    45      16   3.07370871e-04   1.47604250e-04
    45      17   1.08823878e-04   8.07411716e-04
    45      18   9.26025387e-05   4.49674434e-05
    45      19   1.67498799e-05   4.21786107e-04
    45      20   4.43415928e-05   1.24988131e-04
    45      21   5.28637905e-06   2.21398476e-04
    45      22   1.95193765e-05   1.87648622e-04
    45      23   3.07391724e-04   3.25650560e-04
    45      24   3.13786532e-04   1.47187725e-04
    45      25   1.00060144e-04   8.05230383e-04
    45      26   8.93191049e-05   4.29672648e-05
    45      27   1.46497286e-05   4.21563811e-04
    45      28   4.13884891e-05   1.24867652e-04
    45      29   2.84306962e-06   2.21384385e-04
    45      30   1.90555080e-05   1.87321050e-04
    45      31   3.11572897e-04   3.26550588e-04
    45      32   3.16930801e-04   1.47243352e-04
    45      33   9.75187087e-05   8.05371282e-04
    45      34   8.74352019e-05   4.29117235e-05
    45      35   1.32754135e-05   4.21500730e-04
    45      36   4.00007952e-05   1.24875048e-04
    45      37   2.43139880e-06   2.21283162e-04
    45      38   1.96479054e-05   1.87337833e-04
    45      39   3.11704702e-04   3.26421908e-04
    45      40   3.18278057e-04   1.47102855e-04
    45      41   9.61577535e-05   8.05386295e-04
    45      42   8.52331105e-05   4.30185839e-05
    45      43   1.20213110e-05   4.21379537e-04
    45      44   3.88834585e-05   1.24906456e-04
    45      45   1.74438031e-06   2.21228244e-04
    45      46   2.09590403e-05   1.87419267e-04
    45      47   3.12601610e-04   3.26275870e-04
    45      48   3.19896998e-04   1.47003111e-04
    45      49   9.45912192e-05   8.05412349e-04
    45      50   8.44622398e-05   4.29234086e-05
    46       1   5.81807105e-05   5.04603292e-04
    46       2   3.78319273e-04   2.36422867e-03
    46       3   6.60743869e-05   2.29645060e-03
    46       4   4.86684586e-05   1.09984666e-04
    46       5   7.37255525e-05   1.85790910e-04
    46       6   1.14711465e-04   1.96243354e-04
    46       7   1.35922850e-04   1.12631413e-04
    46       8   1.12116831e-04   1.12723671e-04
    46       9   1.51445675e-04   1.15213503e-04
    46      10   1.24560188e-04   1.13427698e-04
    46      11   1.46392197e-04   1.12805807e-04
    46      12   1.64291828e-04   1.06776665e-04
    46      13   1.92286397e-04   1.13899090e-04
    46      14   1.58523446e-04   1.14680808e-04
    46      15   1.70493177e-04   1.11984070e-04
    46      16   2.90375949e-04   9.87895652e-05
    46      17   5.98753184e-05   9.13526135e-05
    46      18   8.58452840e-05   1.08271272e-04
    46      19   3.20514004e-05   1.11360201e-04
    46      20   1.50278586e-05   1.05725636e-04
    46      21   2.85846432e-05   1.12795624e-04
    46      22   9.26478311e-07   1.08189165e-04
    46      23   1.82830479e-05   1.07112761e-04
    46      24   2.33176171e-05   1.19227719e-04
    46      25   6.83571112e-06   1.17216377e-04
    46      26   8.92762970e-06   1.06301166e-04
    46      27   9.42913802e-06   1.06544892e-04
    46      28   2.52121362e-05   1.17778406e-04
    46      29   6.55522831e-06   1.17407188e-04
    46      30   9.55254186e-06   1.06324202e-04
    46      31   1.21123672e-05   1.07252242e-04
    46      32   9.55541529e-06   1.07254652e-04
    46      33   1.13470436e-05   1.07183527e-04
    46      34   1.05562817e-05   1.07283122e-04
    46      35   7.83523097e-06   1.06515144e-04
    46      36   9.72345643e-06   1.06453732e-04
    46      37   1.21764828e-05   1.07272799e-04
    46      38   8.69256407e-06   1.07192214e-04
    46      39   1.22943965e-05   1.07198730e-04
    46      40   9.01253311e-06   1.07234557e-04
    46      41   1.18066164e-05   1.07176621e-04
    46      42   8.53154550e-06   1.07136217e-04
    46      43   1.40177711e-05   1.07364031e-04
    46      44   7.82469383e-06   1.07304275e-04
    46      45   1.37735133e-05   1.07273523e-04
    46      46   7.69294815e-06   1.07266797e-04
    46      47   1.37160757e-05   1.07255440e-04
    46      48   7.72715061e-06   1.07264091e-04
    46      49   1.37073933e-05   1.07257671e-04
    46      50   7.72971345e-06   1.07263422e-04
    47       1   1.49635758e-04   2.06971712e-04
    47       2   1.05182966e-03   1.42441054e-03
    47       3   8.88043122e-03   4.19431273e-02
    47       4   1.36514018e-03   4.40179815e-02
    47       5   2.01641321e-03   2.91141879e-03
    47       6   1.53063333e-03   2.64691589e-03
    47       7   2.28846791e-04   2.28720247e-04
    47       8   1.47213315e-04   4.00713616e-04
    47       9   2.11368329e-04   3.64492963e-04
    47      10   1.78915266e-04   8.53198966e-05
    47      11   1.78194644e-04   1.49549599e-07
    47      12   2.19033548e-04   7.56211313e-06
    47      13   2.10567558e-04   1.55494086e-06
    47      14   2.00879653e-04   1.81692640e-06
    47      15   1.79268775e-04   4.04965464e-06
    47      16   6.80862342e-07   3.50136103e-05
    47      17   2.88889489e-08   1.18722324e-07
    48       1   9.40334063e-06   2.58241651e-05
    48       2   2.22928980e-05   1.24195960e-04
    48       3   1.51789354e-04   8.97018463e-04
    48       4   2.10024464e-05   6.66723731e-04
    48       5   3.42161252e-04   2.01560810e-03
    48       6   6.72661754e-05   2.34902062e-03
    48       7   1.09381448e-04   9.93106800e-04
    48       8   1.32448360e-04   6.81691610e-04
    48       9   1.99912288e-04   1.97178370e-03
    48      10   5.68366903e-04   2.34293812e-03
    48      11   1.02032697e-04   1.02747513e-03
    48      12   1.38300106e-05   6.38777195e-04
    48      13   4.73867246e-04   2.03295527e-03
    48      14   1.68264497e-04   2.37735882e-03
    48      15   1.19500594e-05   9.94311334e-04
    48      16   1.52907872e-04   6.73147340e-04
    48      17   3.92685242e-04   2.04456259e-03
    48      18   1.51066122e-04   2.36670037e-03
    48      19   5.63101351e-05   9.97770073e-04
    48      20   3.04394466e-05   6.63474672e-04
    48      21   1.53729627e-04   2.00211174e-03
    48      22   2.95142643e-04   2.28805769e-03
    48      23   9.18184018e-05   9.29782634e-04
    48      24   1.34074381e-04   6.57783952e-04
    48      25   1.22850852e-03   2.14209551e-03
    48      26   2.71129521e-04   2.48070552e-03
    48      27   1.17676655e-04   1.01854913e-03
    48      28   1.12506800e-06   6.65864915e-04
    48      29   3.12141153e-04   2.01567368e-03
    48      30   5.90182597e-04   2.40744962e-03
    48      31   3.89862811e-06   1.04256770e-03
    48      32   1.59448062e-04   6.71337862e-04
    48      33   1.11114851e-04   2.01205382e-03
    48      34   4.70334300e-04   2.36983845e-03
    48      35   1.07488224e-04   1.01476531e-03
    48      36   1.69937327e-04   6.60028104e-04
    48      37   1.83791646e-04   2.01972803e-03
    48      38   2.03521734e-04   2.34603794e-03
    48      39   1.14089710e-05   9.95093960e-04
    48      40   1.36865536e-04   6.67630244e-04
    48      41   2.09555120e-04   2.01893657e-03
    48      42   2.03334452e-04   2.34907578e-03
    48      43   7.97197080e-05   9.87010508e-04
    48      44   1.62918507e-04   6.62526967e-04
    48      45   2.01903118e-04   2.02105249e-03
    48      46   2.16391269e-04   2.34966916e-03
    48      47   3.35807033e-05   9.93803283e-04
    48      48   1.49567741e-04   6.66382871e-04
    48      49   2.04971716e-04   2.01993459e-03
    48      50   2.12351620e-04   2.34954437e-03
    49       1   1.96252679e-04   1.02654920e-03
    49       2   5.57328795e-05   7.82762478e-04
    49       3   3.55499491e-05   1.96978296e-04
    49       4   1.27570167e-05   1.79830533e-04
    49       5   4.85741779e-04   5.19926168e-04
    49       6   5.25167218e-04   1.23972580e-04
    49       7   3.23728300e-04   2.15032468e-03
    49       8   6.28916841e-04   1.85424011e-03
    49       9   1.47069932e-04   2.78773513e-03
    49      10   2.11962292e-05   9.03642950e-04
    49      11   2.84739450e-05   1.21855054e-04
    49      12   4.58851005e-04   5.17628203e-04
    49      13   4.85219658e-04   1.24283877e-04
    49      14   3.57965657e-04   2.15010341e-03
    49      15   6.62100840e-04   1.85376803e-03
    49      16   1.68295558e-04   2.78897243e-03
    49      17   3.14078786e-05   9.05005276e-04
    49      18   2.52713777e-05   1.22063703e-04
    49      19   4.63023426e-04   5.17617364e-04
    49      20   4.91255084e-04   1.24202589e-04
    49      21   3.64233478e-04   2.15182015e-03
    49      22   6.70404943e-04   1.85392181e-03
    49      23   1.73602374e-04   2.78900890e-03
    49      24   3.19320124e-05   9.05319117e-04
    49      25   2.85190904e-05   1.22243862e-04
    49      26   4.60098073e-04   5.17822524e-04
    49      27   4.88250498e-04   1.24198170e-04
    49      28   3.65669641e-04   2.15144220e-03
    49      29   6.73481131e-04   1.85406657e-03
    49      30   1.72616328e-04   2.78953364e-03
    49      31   3.09177978e-05   9.05251121e-04
    49      32   2.61579710e-05   1.22327730e-04
    49      33   4.61662523e-04   5.17726519e-04
    49      34   4.89662189e-04   1.24212439e-04
    49      35   3.65094994e-04   2.15165093e-03
    49      36   6.73162331e-04   1.85407433e-03
    49      37   1.71994959e-04   2.78958653e-03
    49      38   3.00026732e-05   9.05272817e-04
    49      39   2.60050730e-05   1.22277543e-04
    49      40   4.62501916e-04   5.17812658e-04
    49      41   4.90521955e-04   1.24211014e-04
    49      42   3.64695227e-04   2.15171177e-03
    49      43   6.72684950e-04   1.85405298e-03
    49      44   1.71503756e-04   2.78955049e-03
    49      45   2.99782564e-05   9.05218173e-04
    49      46   2.61355001e-05   1.22342313e-04
    49      47   4.62879592e-04   5.18048026e-04
    49      48   4.90894030e-04   1.24209678e-04
    49      49   3.65252359e-04   2.15167441e-03
    49      50   6.73477789e-04   1.85410562e-03
    50       1   5.92083395e-04   3.63206010e-03
    50       2   3.62242752e-04   1.07511321e-03
    50       3   5.55652958e-04   9.05975435e-04
    50       4   5.38748783e-04   9.98397875e-05
    50       5   5.41526683e-04   5.90675764e-03
    50       6   4.60268602e-04   2.80353447e-04
    50       7   5.29960788e-04   5.71280687e-03
    50       8   5.75170622e-04   5.35970262e-04
    50       9   5.39656545e-04   6.08436470e-05
    50      10   4.93591981e-04   1.81431445e-04
    50      11   1.32685571e-04   2.08882880e-03
    50      12   5.35982157e-04   1.90278502e-03
    50      13   4.70437313e-04   2.35316372e-04
    50      14   5.57013095e-04   4.87293892e-04
    50      15   3.56353689e-04   9.80364283e-04
    50      16   5.54765098e-04   9.05444828e-04
    50      17   5.38271767e-04   1.00053576e-04
    50      18   5.41049769e-04   5.90749625e-03
    50      19   4.60081298e-04   2.80677333e-04
    50      20   5.30138591e-04   5.71300939e-03
    50      21   5.75247185e-04   5.35800187e-04
    50      22   5.39586108e-04   6.06041294e-05
    50      23   4.93607896e-04   1.80936708e-04
    50      24   1.32571339e-04   2.08864177e-03
    50      25   5.35891017e-04   1.90255847e-03
    50      26   4.69351498e-04   2.34433226e-04
    50      27   5.56694398e-04   4.87331274e-04
    50      28   3.56026850e-04   9.80894484e-04
    50      29   5.54660989e-04   9.04965753e-04
    50      30   5.38341578e-04   1.00155837e-04
    50      31   5.41201701e-04   5.90697359e-03
    50      32   4.60058802e-04   2.80631092e-04
    50      33   5.30066762e-04   5.71275833e-03
    50      34   5.75022543e-04   5.36013104e-04
    50      35   5.39091295e-04   6.15940694e-05
    50      36   4.93302654e-04   1.81445277e-04
    50      37   1.32547214e-04   2.08872372e-03
    50      38   5.36179549e-04   1.90297545e-03
    50      39   4.69205596e-04   2.33630353e-04
    50      40   5.56467903e-04   4.87497556e-04
    50      41   3.55840662e-04   9.80846125e-04
    50      42   5.54467196e-04   9.05296897e-04
    50      43   5.38068359e-04   9.99900613e-05
    50      44   5.41244518e-04   5.90739286e-03
    50      45   4.60075768e-04   2.80695870e-04
    50      46   5.30124334e-04   5.71283390e-03
    50      47   5.75225891e-04   5.36035963e-04
    50      48   5.40011657e-04   6.07335581e-05
    50      49   4.94554510e-04   1.81270111e-04
    50      50   1.33144453e-04   2.08890594e-03
