# Region type : patch ac_inlet
# Faces         : 5
# Area          : 2.40000000e-06
# Scale factor  : 1.00000000e+00
# Time          	areaAverage(p)
19.73           	9.06228394e-01
19.74           	9.06228394e-01
19.75           	9.06228394e-01
19.76           	9.06228394e-01
19.77           	9.06228394e-01
19.78           	9.06228394e-01
19.79           	9.06228394e-01
19.8            	9.06228394e-01
19.81           	9.06228394e-01
19.82           	9.06228394e-01
19.83           	9.06228394e-01
19.84           	9.06228394e-01
19.85           	9.06228394e-01
19.86           	9.06228394e-01
19.87           	9.06228394e-01
19.88           	9.06228394e-01
19.89           	9.06228394e-01
19.9            	9.06228394e-01
19.91           	9.06228394e-01
19.92           	9.06228394e-01
19.93           	9.06228394e-01
19.94           	9.06228394e-01
19.95           	9.06228394e-01
19.96           	9.06228394e-01
19.97           	9.06228394e-01
19.98           	9.06228394e-01
19.99           	9.06228394e-01
20              	9.06228394e-01
20.01           	9.08804455e-01
20.02           	9.10521884e-01
20.03           	9.11953067e-01
20.04           	9.13288819e-01
20.05           	9.14592800e-01
20.06           	9.15886147e-01
20.07           	9.17175964e-01
20.08           	9.18464617e-01
20.09           	9.19752868e-01
20.1            	9.21040984e-01
20.11           	9.22329066e-01
20.12           	9.23617138e-01
20.13           	9.24905182e-01
20.14           	9.26193246e-01
20.15           	9.27481297e-01
20.16           	9.28769367e-01
20.17           	9.30057409e-01
20.18           	9.31345468e-01
20.19           	9.32633532e-01
20.2            	9.33921585e-01
20.21           	9.35209641e-01
20.22           	9.36497691e-01
20.23           	9.37785760e-01
20.24           	9.39073803e-01
20.25           	9.40361861e-01
20.26           	9.41649917e-01
20.27           	9.42937975e-01
20.28           	9.44226036e-01
20.29           	9.45514083e-01
20.3            	9.46802152e-01
20.31           	9.48090196e-01
20.32           	9.49378265e-01
20.33           	9.50666304e-01
20.34           	9.51954368e-01
20.35           	9.53242419e-01
20.36           	9.54530483e-01
20.37           	9.55818534e-01
20.38           	9.57106604e-01
20.39           	9.58394650e-01
20.4            	9.59682700e-01
20.41           	9.60970767e-01
20.42           	9.62258816e-01
20.43           	9.63546876e-01
20.44           	9.64834931e-01
20.45           	9.66122983e-01
20.46           	9.67411049e-01
20.47           	9.68699096e-01
20.48           	9.69987150e-01
20.49           	9.71275209e-01
20.5            	9.72563269e-01
20.51           	9.73851323e-01
20.52           	9.75139378e-01
20.53           	9.76427430e-01
20.54           	9.77715490e-01
20.55           	9.79003552e-01
20.56           	9.80291603e-01
20.57           	9.81579666e-01
20.58           	9.82867714e-01
20.59           	9.84155769e-01
20.6            	9.85443817e-01
20.61           	9.86731895e-01
20.62           	9.88019936e-01
20.63           	9.89308000e-01
20.64           	9.90596048e-01
20.65           	9.91884112e-01
20.66           	9.93172174e-01
20.67           	9.94460218e-01
20.68           	9.95748281e-01
20.69           	9.97036330e-01
20.7            	9.98324399e-01
20.71           	9.99612440e-01
20.72           	1.00090050e+00
20.73           	1.00218857e+00
20.74           	1.00347660e+00
20.75           	1.00476468e+00
20.76           	1.00605273e+00
20.77           	1.00734078e+00
20.78           	1.00862883e+00
20.79           	1.00991690e+00
20.8            	1.01120495e+00
20.81           	1.01249301e+00
20.82           	1.01378107e+00
20.83           	1.01506911e+00
20.84           	1.01635718e+00
20.85           	1.01764523e+00
20.86           	1.01893329e+00
20.87           	1.02022134e+00
20.88           	1.02150940e+00
20.89           	1.02279746e+00
20.9            	1.02408551e+00
20.91           	1.02537356e+00
20.92           	1.02666162e+00
20.93           	1.02794968e+00
20.94           	1.02923773e+00
20.95           	1.03052580e+00
20.96           	1.03181385e+00
20.97           	1.03310191e+00
20.98           	1.03438996e+00
20.99           	1.03567802e+00
21              	1.03696607e+00
21.01           	1.03567800e+00
21.02           	1.03524865e+00
21.03           	1.03510554e+00
21.04           	1.03505783e+00
21.05           	1.03504192e+00
21.06           	1.03503663e+00
21.07           	1.03503487e+00
21.08           	1.03503427e+00
21.09           	1.03503407e+00
21.1            	1.03503407e+00
21.11           	1.03503396e+00
21.12           	1.03503396e+00
21.13           	1.03503396e+00
21.14           	1.03503396e+00
21.15           	1.03503396e+00
21.16           	1.03503396e+00
21.17           	1.03503396e+00
21.18           	1.03503396e+00
21.19           	1.03503396e+00
21.2            	1.03503396e+00
21.21           	1.03503396e+00
21.22           	1.03503396e+00
21.23           	1.03503396e+00
21.24           	1.03503396e+00
21.25           	1.03503396e+00
21.26           	1.03503396e+00
21.27           	1.03503396e+00
21.28           	1.03503396e+00
21.29           	1.03503396e+00
21.3            	1.03503396e+00
21.31           	1.03503396e+00
21.32           	1.03503396e+00
21.33           	1.03503396e+00
21.34           	1.03503396e+00
21.35           	1.03503396e+00
21.36           	1.03503396e+00
21.37           	1.03503396e+00
21.38           	1.03503396e+00
21.39           	1.03503396e+00
21.4            	1.03503396e+00
21.41           	1.03503396e+00
21.42           	1.03503396e+00
21.43           	1.03503396e+00
21.44           	1.03503396e+00
21.45           	1.03503396e+00
21.46           	1.03503396e+00
21.47           	1.03503396e+00
21.48           	1.03503396e+00
21.49           	1.03503396e+00
21.5            	1.03503396e+00
21.51           	1.03503396e+00
21.52           	1.03503396e+00
21.53           	1.03503396e+00
21.54           	1.03503396e+00
21.55           	1.03503396e+00
21.56           	1.03503396e+00
21.57           	1.03503396e+00
21.58           	1.03503396e+00
21.59           	1.03503396e+00
21.6            	1.03503396e+00
21.61           	1.03503396e+00
21.62           	1.03503396e+00
21.63           	1.03503396e+00
21.64           	1.03503396e+00
21.65           	1.03503396e+00
21.66           	1.03503396e+00
21.67           	1.03503396e+00
21.68           	1.03503396e+00
21.69           	1.03503396e+00
21.7            	1.03503396e+00
21.71           	1.03503396e+00
21.72           	1.03503396e+00
21.73           	1.03503396e+00
21.74           	1.03503396e+00
21.75           	1.03503396e+00
21.76           	1.03503396e+00
21.77           	1.03503396e+00
21.78           	1.03503396e+00
21.79           	1.03503396e+00
21.8            	1.03503396e+00
21.81           	1.03503396e+00
21.82           	1.03503396e+00
21.83           	1.03503396e+00
21.84           	1.03503396e+00
21.85           	1.03503396e+00
21.86           	1.03503396e+00
21.87           	1.03503396e+00
21.88           	1.03503396e+00
21.89           	1.03503396e+00
21.9            	1.03503396e+00
21.91           	1.03503396e+00
21.92           	1.03503396e+00
21.93           	1.03503396e+00
21.94           	1.03503396e+00
21.95           	1.03503396e+00
21.96           	1.03503396e+00
21.97           	1.03503396e+00
21.98           	1.03503396e+00
21.99           	1.03503396e+00
22              	1.03503396e+00
22.01           	1.03503396e+00
22.02           	1.03503396e+00
22.03           	1.03503396e+00
22.04           	1.03503396e+00
22.05           	1.03503396e+00
22.06           	1.03503396e+00
22.07           	1.03503396e+00
22.08           	1.03503396e+00
22.09           	1.03503396e+00
22.1            	1.03503396e+00
22.11           	1.03503396e+00
22.12           	1.03503396e+00
22.13           	1.03503396e+00
22.14           	1.03503396e+00
22.15           	1.03503396e+00
22.16           	1.03503396e+00
22.17           	1.03503396e+00
22.18           	1.03503396e+00
22.19           	1.03503396e+00
22.2            	1.03503396e+00
22.21           	1.03503396e+00
22.22           	1.03503396e+00
22.23           	1.03503396e+00
22.24           	1.03503396e+00
22.25           	1.03503396e+00
22.26           	1.03503396e+00
22.27           	1.03503396e+00
22.28           	1.03503396e+00
22.29           	1.03503396e+00
22.3            	1.03503396e+00
22.31           	1.03503396e+00
22.32           	1.03503396e+00
22.33           	1.03503396e+00
22.34           	1.03503396e+00
22.35           	1.03503396e+00
22.36           	1.03503396e+00
22.37           	1.03503396e+00
22.38           	1.03503396e+00
22.39           	1.03503396e+00
22.4            	1.03503396e+00
22.41           	1.03503396e+00
22.42           	1.03503396e+00
22.43           	1.03503396e+00
22.44           	1.03503396e+00
22.45           	1.03503396e+00
22.46           	1.03503396e+00
22.47           	1.03503396e+00
22.48           	1.03503396e+00
22.49           	1.03503396e+00
22.5            	1.03503396e+00
22.51           	1.03503396e+00
22.52           	1.03503396e+00
22.53           	1.03503396e+00
22.54           	1.03503396e+00
22.55           	1.03503396e+00
22.56           	1.03503396e+00
22.57           	1.03503396e+00
22.58           	1.03503396e+00
22.59           	1.03503396e+00
22.6            	1.03503396e+00
22.61           	1.03503396e+00
22.62           	1.03503396e+00
22.63           	1.03503396e+00
22.64           	1.03503396e+00
22.65           	1.03503396e+00
22.66           	1.03503396e+00
22.67           	1.03503396e+00
22.68           	1.03503396e+00
22.69           	1.03503396e+00
22.7            	1.03503396e+00
22.71           	1.03503396e+00
22.72           	1.03503396e+00
22.73           	1.03503396e+00
22.74           	1.03503396e+00
22.75           	1.03503396e+00
22.76           	1.03503396e+00
22.77           	1.03503396e+00
22.78           	1.03503396e+00
22.79           	1.03503396e+00
22.8            	1.03503396e+00
22.81           	1.03503396e+00
22.82           	1.03503396e+00
22.83           	1.03503396e+00
22.84           	1.03503396e+00
22.85           	1.03503396e+00
22.86           	1.03503396e+00
22.87           	1.03503396e+00
22.88           	1.03503396e+00
22.89           	1.03503396e+00
22.9            	1.03503396e+00
22.91           	1.03503396e+00
22.92           	1.03503396e+00
22.93           	1.03503396e+00
22.94           	1.03503396e+00
22.95           	1.03503396e+00
22.96           	1.03503396e+00
22.97           	1.03503396e+00
22.98           	1.03503396e+00
22.99           	1.03503396e+00
23              	1.03503396e+00
23.01           	1.03503396e+00
23.02           	1.03503396e+00
23.03           	1.03503396e+00
23.04           	1.03503396e+00
23.05           	1.03503396e+00
23.06           	1.03503396e+00
23.07           	1.03503396e+00
23.08           	1.03503396e+00
23.09           	1.03503396e+00
23.1            	1.03503396e+00
23.11           	1.03503396e+00
23.12           	1.03503396e+00
23.13           	1.03503396e+00
23.14           	1.03503396e+00
23.15           	1.03503396e+00
23.16           	1.03503396e+00
23.17           	1.03503396e+00
23.18           	1.03503396e+00
23.19           	1.03503396e+00
23.2            	1.03503396e+00
23.21           	1.03503396e+00
23.22           	1.03503396e+00
23.23           	1.03503396e+00
23.24           	1.03503396e+00
23.25           	1.03503396e+00
23.26           	1.03503396e+00
23.27           	1.03503396e+00
23.28           	1.03503396e+00
23.29           	1.03503396e+00
23.3            	1.03503396e+00
23.31           	1.03503396e+00
23.32           	1.03503396e+00
23.33           	1.03503396e+00
23.34           	1.03503396e+00
23.35           	1.03503396e+00
23.36           	1.03503396e+00
23.37           	1.03503396e+00
23.38           	1.03503396e+00
23.39           	1.03503396e+00
23.4            	1.03503396e+00
23.41           	1.03503396e+00
23.42           	1.03503396e+00
23.43           	1.03503396e+00
23.44           	1.03503396e+00
23.45           	1.03503396e+00
23.46           	1.03503396e+00
23.47           	1.03503396e+00
23.48           	1.03503396e+00
23.49           	1.03503396e+00
23.5            	1.03503396e+00
23.51           	1.03503396e+00
23.52           	1.03503396e+00
23.53           	1.03503396e+00
23.54           	1.03503396e+00
23.55           	1.03503396e+00
23.56           	1.03503396e+00
23.57           	1.03503396e+00
23.58           	1.03503396e+00
23.59           	1.03503396e+00
23.6            	1.03503396e+00
23.61           	1.03503396e+00
23.62           	1.03503396e+00
23.63           	1.03503396e+00
23.64           	1.03503396e+00
23.65           	1.03503396e+00
23.66           	1.03503396e+00
23.67           	1.03503396e+00
23.68           	1.03503396e+00
23.69           	1.03503396e+00
23.7            	1.03503396e+00
23.71           	1.03503396e+00
23.72           	1.03503396e+00
23.73           	1.03503396e+00
23.74           	1.03503396e+00
23.75           	1.03503396e+00
23.76           	1.03503396e+00
23.77           	1.03503396e+00
23.78           	1.03503396e+00
23.79           	1.03503396e+00
23.8            	1.03503396e+00
23.81           	1.03503396e+00
23.82           	1.03503396e+00
23.83           	1.03503396e+00
23.84           	1.03503396e+00
23.85           	1.03503396e+00
23.86           	1.03503396e+00
23.87           	1.03503396e+00
23.88           	1.03503396e+00
23.89           	1.03503396e+00
23.9            	1.03503396e+00
23.91           	1.03503396e+00
23.92           	1.03503396e+00
23.93           	1.03503396e+00
23.94           	1.03503396e+00
23.95           	1.03503396e+00
23.96           	1.03503396e+00
23.97           	1.03503396e+00
23.98           	1.03503396e+00
23.99           	1.03503396e+00
24              	1.03503396e+00
24.01           	1.03503396e+00
24.02           	1.03503396e+00
24.03           	1.03503396e+00
24.04           	1.03503396e+00
24.05           	1.03503396e+00
24.06           	1.03503396e+00
24.07           	1.03503396e+00
24.08           	1.03503396e+00
24.09           	1.03503396e+00
24.1            	1.03503396e+00
24.11           	1.03503396e+00
24.12           	1.03503396e+00
24.13           	1.03503396e+00
24.14           	1.03503396e+00
24.15           	1.03503396e+00
24.16           	1.03503396e+00
24.17           	1.03503396e+00
24.18           	1.03503396e+00
24.19           	1.03503396e+00
24.2            	1.03503396e+00
24.21           	1.03503396e+00
24.22           	1.03503396e+00
24.23           	1.03503396e+00
24.24           	1.03503396e+00
24.25           	1.03503396e+00
24.26           	1.03503396e+00
24.27           	1.03503396e+00
24.28           	1.03503396e+00
24.29           	1.03503396e+00
24.3            	1.03503396e+00
24.31           	1.03503396e+00
24.32           	1.03503396e+00
24.33           	1.03503396e+00
24.34           	1.03503396e+00
24.35           	1.03503396e+00
24.36           	1.03503396e+00
24.37           	1.03503396e+00
24.38           	1.03503396e+00
24.39           	1.03503396e+00
24.4            	1.03503396e+00
24.41           	1.03503396e+00
24.42           	1.03503396e+00
24.43           	1.03503396e+00
24.44           	1.03503396e+00
24.45           	1.03503396e+00
24.46           	1.03503396e+00
24.47           	1.03503396e+00
24.48           	1.03503396e+00
24.49           	1.03503396e+00
24.5            	1.03503396e+00
24.51           	1.03503396e+00
24.52           	1.03503396e+00
24.53           	1.03503396e+00
24.54           	1.03503396e+00
24.55           	1.03503396e+00
24.56           	1.03503396e+00
24.57           	1.03503396e+00
24.58           	1.03503396e+00
24.59           	1.03503396e+00
24.6            	1.03503396e+00
24.61           	1.03503396e+00
24.62           	1.03503396e+00
24.63           	1.03503396e+00
24.64           	1.03503396e+00
24.65           	1.03503396e+00
24.66           	1.03503396e+00
24.67           	1.03503396e+00
24.68           	1.03503396e+00
24.69           	1.03503396e+00
24.7            	1.03503396e+00
24.71           	1.03503396e+00
24.72           	1.03503396e+00
24.73           	1.03503396e+00
24.74           	1.03503396e+00
24.75           	1.03503396e+00
24.76           	1.03503396e+00
24.77           	1.03503396e+00
24.78           	1.03503396e+00
24.79           	1.03503396e+00
24.8            	1.03503396e+00
24.81           	1.03503396e+00
24.82           	1.03503396e+00
24.83           	1.03503396e+00
24.84           	1.03503396e+00
24.85           	1.03503396e+00
24.86           	1.03503396e+00
24.87           	1.03503396e+00
24.88           	1.03503396e+00
24.89           	1.03503396e+00
24.9            	1.03503396e+00
24.91           	1.03503396e+00
24.92           	1.03503396e+00
24.93           	1.03503396e+00
24.94           	1.03503396e+00
24.95           	1.03503396e+00
24.96           	1.03503396e+00
24.97           	1.03503396e+00
24.98           	1.03503396e+00
24.99           	1.03503396e+00
25              	1.03503396e+00
