# Region type : patch outlet
# Faces       : 128
# Area        : 9.418766e-07
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.345         	6.261598e-09
0.346         	6.044778e-09
0.347         	5.822353e-09
0.348         	5.594370e-09
0.349         	5.359994e-09
0.35          	5.119732e-09
0.351         	4.874013e-09
0.352         	4.623258e-09
0.353         	4.366674e-09
0.354         	4.104458e-09
0.355         	3.837069e-09
0.356         	3.564874e-09
0.357         	3.288404e-09
0.358         	3.008141e-09
0.359         	2.724348e-09
0.36          	2.437215e-09
0.361         	2.147090e-09
0.362         	1.854714e-09
0.363         	1.560237e-09
0.364         	1.263753e-09
0.365         	9.654048e-10
0.366         	6.659920e-10
0.367         	3.658263e-10
0.368         	6.491830e-11
0.369         	-2.368240e-10
0.37          	-5.386736e-10
0.371         	-8.401094e-10
0.372         	-1.141121e-09
0.373         	-1.441821e-09
0.374         	-1.742086e-09
0.375         	-2.040739e-09
0.376         	-2.337841e-09
0.377         	-2.633560e-09
0.378         	-2.928182e-09
0.379         	-3.220353e-09
0.38          	-3.509925e-09
0.381         	-3.797156e-09
0.382         	-4.082256e-09
0.383         	-4.364638e-09
0.384         	-4.643349e-09
0.385         	-4.918744e-09
0.386         	-5.191118e-09
0.387         	-5.460570e-09
0.388         	-5.725365e-09
0.389         	-5.985966e-09
0.39          	-6.242551e-09
0.391         	-6.495634e-09
0.392         	-6.743790e-09
0.393         	-6.986813e-09
0.394         	-7.225031e-09
0.395         	-7.458841e-09
0.396         	-7.687839e-09
0.397         	-7.910739e-09
0.398         	-8.128150e-09
0.399         	-8.340368e-09
0.4           	-8.547927e-09
0.401         	-8.748500e-09
0.402         	-8.942858e-09
0.403         	-9.131272e-09
0.404         	-9.314535e-09
0.405         	-9.490992e-09
0.406         	-9.660372e-09
0.407         	-9.823280e-09
0.408         	-9.980233e-09
0.409         	-1.013084e-08
0.41          	-1.027370e-08
0.411         	-1.040946e-08
0.412         	-1.053872e-08
0.413         	-1.066189e-08
0.414         	-1.077687e-08
0.415         	-1.088420e-08
0.416         	-1.098451e-08
0.417         	-1.107833e-08
0.418         	-1.116450e-08
0.419         	-1.124241e-08
0.42          	-1.131293e-08
0.421         	-1.137650e-08
0.422         	-1.143293e-08
0.423         	-1.148079e-08
0.424         	-1.152079e-08
0.425         	-1.155356e-08
0.426         	-1.157955e-08
0.427         	-1.159697e-08
0.428         	-1.160614e-08
0.429         	-1.160778e-08
0.43          	-1.160239e-08
0.431         	-1.158918e-08
0.432         	-1.156753e-08
0.433         	-1.153814e-08
0.434         	-1.150161e-08
0.435         	-1.145794e-08
0.436         	-1.140576e-08
0.437         	-1.134567e-08
0.438         	-1.127833e-08
0.439         	-1.120430e-08
0.44          	-1.112199e-08
0.441         	-1.103169e-08
0.442         	-1.093422e-08
0.443         	-1.083009e-08
0.444         	-1.071853e-08
0.445         	-1.059913e-08
0.446         	-1.047243e-08
0.447         	-1.033925e-08
0.448         	-1.019938e-08
0.449         	-1.005192e-08
0.45          	-9.897462e-09
0.451         	-9.736376e-09
0.452         	-9.569339e-09
0.453         	-9.395270e-09
0.454         	-9.214279e-09
0.455         	-9.027105e-09
0.456         	-8.834064e-09
0.457         	-8.634840e-09
0.458         	-8.429239e-09
0.459         	-8.217635e-09
0.46          	-8.000514e-09
0.461         	-7.778074e-09
0.462         	-7.549675e-09
0.463         	-7.315647e-09
0.464         	-7.076520e-09
0.465         	-6.832628e-09
0.466         	-6.583510e-09
0.467         	-6.329342e-09
0.468         	-6.070512e-09
0.469         	-5.807353e-09
0.47          	-5.539849e-09
0.471         	-5.267896e-09
0.472         	-4.991826e-09
0.473         	-4.711942e-09
0.474         	-4.428463e-09
0.475         	-4.141222e-09
0.476         	-3.850497e-09
0.477         	-3.556537e-09
0.478         	-3.259566e-09
0.479         	-2.969797e-09
0.48          	-2.689743e-09
0.481         	-2.418191e-09
0.482         	-2.154208e-09
0.483         	-1.903900e-09
0.484         	-1.676495e-09
0.485         	-1.469519e-09
0.486         	-1.280996e-09
0.487         	-1.109282e-09
0.488         	-9.533014e-10
0.489         	-8.118169e-10
0.49          	-6.837237e-10
0.491         	-5.680541e-10
0.492         	-4.639191e-10
0.493         	-3.705111e-10
0.494         	-2.871113e-10
0.495         	-2.130408e-10
0.496         	-1.476725e-10
0.497         	-9.041597e-11
0.498         	-4.074174e-11
0.499         	1.846600e-12
0.5           	3.781037e-11
0.501         	6.760550e-11
0.502         	9.163037e-11
0.503         	1.102535e-10
0.504         	1.238301e-10
0.505         	1.327007e-10
0.506         	1.371797e-10
0.507         	1.375435e-10
0.508         	1.340579e-10
0.509         	1.269811e-10
0.51          	1.165672e-10
0.511         	1.030288e-10
0.512         	8.656411e-11
0.513         	6.736248e-11
0.514         	4.563862e-11
0.515         	2.155496e-11
0.516         	-4.741855e-12
0.517         	-3.310707e-11
0.518         	-6.338153e-11
0.519         	-9.542281e-11
0.52          	-1.291332e-10
0.521         	-1.643945e-10
0.522         	-2.010935e-10
0.523         	-2.391161e-10
0.524         	-2.783641e-10
0.525         	-3.187669e-10
0.526         	-3.602519e-10
0.527         	-4.026927e-10
0.528         	-4.460264e-10
0.529         	-4.901924e-10
0.53          	-5.351520e-10
0.531         	-5.808153e-10
0.532         	-6.271142e-10
0.533         	-6.740112e-10
0.534         	-7.214705e-10
0.535         	-7.694431e-10
0.536         	-8.178425e-10
0.537         	-8.666465e-10
0.538         	-9.158321e-10
0.539         	-9.653768e-10
0.54          	-1.015199e-09
0.541         	-1.065265e-09
0.542         	-1.115570e-09
0.543         	-1.166100e-09
0.544         	-1.216804e-09
0.545         	-1.267625e-09
0.546         	-1.318545e-09
0.547         	-1.369613e-09
0.548         	-1.420760e-09
0.549         	-1.471936e-09
0.55          	-1.523130e-09
0.551         	-1.574353e-09
0.552         	-1.625604e-09
0.553         	-1.676788e-09
0.554         	-1.727934e-09
0.555         	-1.779054e-09
0.556         	-1.830110e-09
0.557         	-1.881086e-09
0.558         	-1.931944e-09
0.559         	-1.982697e-09
0.56          	-2.033355e-09
0.561         	-2.083915e-09
0.562         	-2.134295e-09
0.563         	-2.184519e-09
0.564         	-2.234598e-09
0.565         	-2.284545e-09
0.566         	-2.334287e-09
0.567         	-2.383818e-09
0.568         	-2.433159e-09
0.569         	-2.482325e-09
0.57          	-2.531282e-09
0.571         	-2.579990e-09
0.572         	-2.628470e-09
0.573         	-2.676742e-09
0.574         	-2.724810e-09
0.575         	-2.772593e-09
0.576         	-2.820111e-09
0.577         	-2.867392e-09
0.578         	-2.914453e-09
0.579         	-2.961220e-09
0.58          	-3.007672e-09
0.581         	-3.053867e-09
0.582         	-3.099828e-09
0.583         	-3.145492e-09
0.584         	-3.190825e-09
0.585         	-3.235857e-09
0.586         	-3.280611e-09
0.587         	-3.325086e-09
0.588         	-3.369218e-09
0.589         	-3.413043e-09
0.59          	-3.456546e-09
0.591         	-3.499771e-09
0.592         	-3.542647e-09
0.593         	-3.585166e-09
0.594         	-3.627353e-09
0.595         	-3.669237e-09
0.596         	-3.710795e-09
0.597         	-3.751967e-09
0.598         	-3.792792e-09
0.599         	-3.833289e-09
0.6           	-3.873485e-09
