  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   340       3   7.59245047e-06   1.16377232e-04
   341       1   1.77688541e-01   2.42452879e-01
   341       2   1.22638834e-04   2.91022088e-01
   341       3   2.94010604e-06   1.48108127e-04
   342       1   2.09590261e-01   2.84641132e-01
   342       2   7.72551306e-05   3.56850323e-01
   342       3   1.04627984e-05   8.17253017e-05
   343       1   2.36864552e-01   3.20188801e-01
   343       2   7.85270322e-05   4.17540245e-01
   343       3   1.08192852e-05   1.06794790e-04
   344       1   2.57990372e-01   3.47301197e-01
   344       2   6.29684540e-05   4.67389283e-01
   344       3   2.85630155e-06   1.08338002e-04
   345       1   2.76334766e-01   3.70474675e-01
   345       2   1.35517162e-04   5.13145268e-01
   345       3   7.02236519e-06   2.07253128e-04
   346       1   2.90392009e-01   3.87917012e-01
   346       2   4.99609843e-05   5.50106182e-01
   346       3   1.01933953e-07   1.12137781e-04
   347       1   3.01427503e-01   4.01363343e-01
   347       2   5.25575298e-05   5.80060632e-01
   347       3   1.69563667e-07   1.21183116e-04
   348       1   3.08952290e-01   4.10319089e-01
   348       2   5.60053179e-05   6.01077881e-01
   348       3   1.84627300e-07   1.30498689e-04
   349       1   3.13445696e-01   4.15470814e-01
   349       2   5.92462555e-05   6.13906254e-01
   349       3   2.76958671e-07   1.38650844e-04
   350       1   3.15055918e-01   4.17061123e-01
   350       2   6.11115727e-05   6.18637906e-01
   350       3   4.66528013e-08   1.44225190e-04
   351       1   3.13911103e-01   4.15280648e-01
   351       2   6.12485175e-05   6.15517268e-01
   351       3   2.22036541e-07   1.44192677e-04
   352       1   3.10067000e-01   4.10204500e-01
   352       2   6.06234581e-05   6.04769554e-01
   352       3   3.96933063e-08   1.42957354e-04
   353       1   3.03599816e-01   4.01921111e-01
   353       2   5.89077227e-05   5.86852420e-01
   353       3   2.80818685e-08   1.37892553e-04
   354       1   2.94514146e-01   3.90402625e-01
   354       2   5.46410956e-05   5.62165066e-01
   354       3   3.35235117e-08   1.28154457e-04
   355       1   2.82810247e-01   3.75604858e-01
   355       2   5.02553701e-05   5.31228455e-01
   355       3   9.56756340e-08   1.17247411e-04
   356       1   2.68461019e-01   3.57429690e-01
   356       2   3.66717644e-05   4.94603561e-01
   356       3   3.57585144e-08   9.45595825e-05
   357       1   2.51425009e-01   3.35737647e-01
   357       2   4.22527067e-05   4.52869078e-01
   357       3   9.70967787e-08   9.40348261e-05
   358       1   2.31635853e-01   3.10374069e-01
   358       2   3.38369373e-05   4.06679027e-01
   358       3   4.63836778e-08   7.61393837e-05
   359       1   2.09032958e-01   2.81134636e-01
   359       2   2.31834622e-05   3.56699542e-01
   359       3   1.22773485e-08   5.56599761e-05
   360       1   1.83540015e-01   2.47825502e-01
   360       2   1.58615323e-05   3.03587178e-01
   360       3   1.10171521e-07   3.91922301e-05
   361       1   1.55090733e-01   2.10249561e-01
   361       2   5.08981431e-06   2.48046021e-01
   361       3   1.98047308e-07   1.92399110e-05
   362       1   1.23627869e-01   1.68243403e-01
   362       2   1.47751638e-05   1.90720044e-01
   362       3   4.99155496e-07   2.86020419e-05
   363       1   8.90740512e-02   1.21641165e-01
   363       2   1.63783712e-05   1.32269806e-01
   363       3   6.25634791e-08   3.13256037e-05
   364       1   5.15903122e-02   7.06286155e-02
   364       2   7.34584513e-06   7.36655152e-02
   364       3   2.10168788e-07   1.03483349e-05
   365       1   1.12058752e-02   1.53438711e-02
   365       2   3.83483377e-05   1.54415063e-02
   365       3   2.27986412e-06   5.37814482e-05
   366       1   3.22278246e-02   4.41845365e-02
   366       2   1.27884995e-04   4.24449299e-02
   366       3   3.63066519e-06   1.85977643e-04
   367       1   7.80548182e-02   1.06815200e-01
   367       2   5.06530167e-05   9.81290101e-02
   367       3   1.10269004e-06   8.13070238e-05
   368       1   1.27548472e-01   1.74200602e-01
   368       2   1.21099240e-04   1.53670986e-01
   368       3   1.15700330e-06   1.67049169e-04
   369       1   1.78312466e-01   2.42116580e-01
   369       2   5.77269912e-05   2.05368759e-01
   369       3   1.32940047e-06   6.61805382e-05
   370       1   2.30536185e-01   3.10204112e-01
   370       2   1.71643636e-06   2.54399007e-01
   370       3   7.03521472e-09   1.30089504e-05
   371       1   2.83317216e-01   3.76980778e-01
   371       2   1.97684085e-05   2.99924050e-01
   371       3   4.04287265e-08   3.66775018e-05
   372       1   3.35154508e-01   4.40086124e-01
   372       2   2.08035685e-05   3.41161435e-01
   372       3   2.02119524e-07   4.38449450e-05
   373       1   3.84886137e-01   4.97915022e-01
   373       2   1.89806061e-05   3.77844472e-01
   373       3   1.15290047e-07   4.62536432e-05
   374       1   4.30892134e-01   5.48725661e-01
   374       2   2.80260139e-05   4.09531170e-01
   374       3   5.33019272e-08   6.33066875e-05
   375       1   4.71572713e-01   5.91243063e-01
   375       2   2.98830046e-05   4.35901027e-01
   375       3   1.16812980e-07   6.97535945e-05
   376       1   5.05275492e-01   6.24503199e-01
   376       2   3.96248411e-05   4.56656813e-01
   376       3   2.22710412e-07   8.60104304e-05
   377       1   5.30519615e-01   6.47877083e-01
   377       2   3.84865187e-05   4.71584588e-01
   377       3   8.15057785e-08   8.77321004e-05
   378       1   5.46153440e-01   6.61143826e-01
   378       2   3.98981539e-05   4.80559465e-01
   378       3   1.65383300e-07   9.13926582e-05
   379       1   5.51325301e-01   6.64167076e-01
   379       2   4.08443554e-05   4.83444000e-01
   379       3   1.08857806e-07   9.32194792e-05
   380       1   5.45904545e-01   6.57198849e-01
   380       2   4.11196315e-05   4.80281269e-01
   380       3   1.30480427e-08   9.36649341e-05
   381       1   5.30089406e-01   6.40431269e-01
   381       2   3.84060087e-05   4.71064497e-01
   381       3   6.06227503e-08   8.88258493e-05
   382       1   5.04810598e-01   6.14416289e-01
   382       2   3.48564099e-05   4.55986021e-01
   382       3   5.48316323e-08   8.21894351e-05
   383       1   4.71344285e-01   5.79782127e-01
   383       2   3.18212228e-05   4.35270146e-01
   383       3   1.04558584e-07   7.56577467e-05
   384       1   4.31233265e-01   5.37332453e-01
   384       2   2.90476972e-05   4.09206684e-01
   384       3   7.65516271e-08   6.83798101e-05
   385       1   3.86193378e-01   4.88123838e-01
   385       2   2.56406301e-05   3.78187196e-01
   385       3   3.85937207e-08   5.98783323e-05
   386       1   3.37896781e-01   4.33388368e-01
   386       2   1.66600389e-05   3.42650401e-01
   386       3   2.20799292e-08   4.46720327e-05
   387       1   2.87914819e-01   3.74558310e-01
   387       2   1.86298900e-05   3.03132258e-01
   387       3   6.19318467e-08   4.15401171e-05
   388       1   2.37637982e-01   3.13192640e-01
   388       2   1.59730868e-05   2.60215554e-01
   388       3   5.47195944e-08   3.38751865e-05
   389       1   1.88181039e-01   2.50828305e-01
   389       2   1.84317434e-05   2.14519206e-01
   389       3   1.82373362e-07   3.28556430e-05
   390       1   1.40496896e-01   1.89022785e-01
   390       2   1.41760752e-05   1.66763985e-01
   390       3   1.25558145e-07   2.25076189e-05
   391       1   9.51870856e-02   1.28999815e-01
   391       2   1.83365594e-05   1.17603550e-01
   391       3   8.10230274e-08   2.44604136e-05
   392       1   5.27601949e-02   7.18705208e-02
   392       2   4.99472615e-06   6.77630594e-02
   392       3   1.70195507e-07   5.72728064e-06
   393       1   1.36062303e-02   1.85590062e-02
   393       2   2.87527578e-05   1.82049577e-02
   393       3   1.72552861e-06   3.99775301e-05
   394       1   2.21493448e-02   3.03243788e-02
   394       2   1.63015919e-04   3.03171222e-02
   394       3   3.51493991e-06   2.24770453e-04
   395       1   5.54420189e-02   7.58588607e-02
   395       2   3.39364666e-04   7.97284461e-02
   395       3   5.30949752e-06   4.49601400e-04
   396       1   8.45666857e-02   1.15933417e-01
   396       2   1.22088235e-05   1.24759277e-01
   396       3   5.74298295e-07   2.69342684e-05
   397       1   1.11362884e-01   1.52525166e-01
   397       2   4.35117444e-05   1.69045714e-01
   397       3   1.49160818e-06   6.80088386e-05
   398       1   1.34790647e-01   1.84223957e-01
   398       2   3.06571924e-05   2.10098552e-01
   398       3   6.15069223e-07   4.40241121e-05
   399       1   1.54887458e-01   2.11274199e-01
   399       2   6.29030298e-05   2.47067032e-01
   399       3   5.75557533e-07   9.18885607e-05
   400       1   1.72262859e-01   2.34497388e-01
   400       2   8.74157624e-06   2.80601646e-01
   400       3   8.68401860e-08   2.31137042e-05
   401       1   1.86734994e-01   2.53694567e-01
   401       2   7.19534168e-06   3.09560220e-01
   401       3   6.64696745e-08   2.64592075e-05
   402       1   1.98548148e-01   2.69235659e-01
   402       2   1.11414649e-05   3.33971969e-01
   402       3   8.73737477e-08   3.31981713e-05
   403       1   2.07792005e-01   2.81291310e-01
   403       2   4.74142674e-06   3.53610434e-01
   403       3   2.87705098e-07   1.71396009e-05
   404       1   2.14579698e-01   2.90054035e-01
   404       2   2.31337303e-05   3.68288970e-01
   404       3   5.42565054e-08   5.03066564e-05
   405       1   2.18970658e-01   2.95655320e-01
   405       2   2.32044958e-05   3.77960702e-01
   405       3   3.06288337e-07   5.47366756e-05
   406       1   2.21079344e-01   2.98266252e-01
   406       2   2.29890866e-05   3.82674012e-01
   406       3   4.49417485e-08   5.43337018e-05
   407       1   2.20992393e-01   2.98023462e-01
   407       2   2.30623663e-05   3.82533088e-01
   407       3   6.61225791e-08   5.48564430e-05
   408       1   2.18735675e-01   2.94963325e-01
   408       2   2.40026811e-05   3.77595079e-01
   408       3   6.81559489e-08   5.58414235e-05
   409       1   2.14372710e-01   2.89170466e-01
   409       2   2.40960925e-05   3.68080850e-01
   409       3   5.69772595e-08   5.49353477e-05
   410       1   2.07950887e-01   2.80694047e-01
   410       2   2.27120069e-05   3.54241796e-01
   410       3   6.04864272e-08   5.18558719e-05
   411       1   1.99486802e-01   2.69537995e-01
   411       2   2.09222560e-05   3.36317849e-01
   411       3   4.68496737e-08   4.75157237e-05
   412       1   1.89035085e-01   2.55745314e-01
   412       2   1.79091361e-05   3.14678488e-01
   412       3   1.14712432e-08   4.13827278e-05
   413       1   1.76603698e-01   2.39294868e-01
   413       2   1.64766096e-05   2.89632501e-01
   413       3   8.30959543e-08   3.65015893e-05
   414       1   1.62225930e-01   2.20195706e-01
   414       2   1.39401888e-05   2.61571464e-01
   414       3   3.71351279e-08   3.09259865e-05
   415       1   1.45952978e-01   1.98476457e-01
   415       2   8.55168708e-06   2.30931858e-01
   415       3   2.47341938e-07   2.10367365e-05
   416       1   1.27805446e-01   1.74131149e-01
   416       2   2.18540340e-06   1.98082450e-01
   416       3   4.49951846e-08   1.12985220e-05
   417       1   1.07889701e-01   1.47263317e-01
   417       2   7.37038259e-06   1.63539644e-01
   417       3   2.39268636e-08   1.48444171e-05
   418       1   8.62587555e-02   1.17947693e-01
   418       2   3.50320135e-06   1.27710186e-01
   418       3   2.91306323e-09   7.79135548e-06
   419       1   6.30364389e-02   8.63242903e-02
   419       2   5.35187521e-06   9.10469445e-02
   419       3   4.68034815e-08   7.36573473e-06
   420       1   3.83874918e-02   5.26192512e-02
   420       2   1.34746484e-06   5.40534202e-02
   420       3   4.70612216e-08   1.86449484e-06
   421       1   1.25118599e-02   1.71428474e-02
   421       2   1.71479292e-06   1.71768409e-02
   421       3   7.25256842e-07   1.45091173e-05
   422       1   1.42608401e-02   1.95704718e-02
   422       2   1.86852983e-05   1.90210223e-02
   422       3   1.53720294e-06   4.68018884e-05
   423       1   4.24475824e-02   5.80536163e-02
   423       2   1.98022252e-04   5.54571064e-02
   423       3   2.65727923e-06   2.64168504e-04
   424       1   7.06963020e-02   9.68684794e-02
   424       2   2.66921935e-05   8.95176731e-02
   424       3   9.53226584e-07   3.01039401e-05
   425       1   9.96074470e-02   1.36125071e-01
   425       2   1.95619028e-05   1.22845536e-01
   425       3   6.61384745e-06   1.72230995e-05
   426       1   1.27516741e-01   1.73704672e-01
   426       2   3.12391214e-05   1.53465761e-01
   426       3   1.21683896e-06   6.38282594e-05
   427       1   1.56029720e-01   2.11732603e-01
   427       2   9.21242251e-06   1.83146891e-01
   427       3   1.74951457e-06   2.80777900e-05
   428       1   1.82095354e-01   2.46082335e-01
   428       2   1.60414394e-05   2.09066511e-01
   428       3   2.92989467e-07   2.58888803e-05
   429       1   2.06796143e-01   2.78182311e-01
   429       2   4.84323440e-06   2.32592138e-01
   429       3   7.27953629e-07   5.05267749e-06
   430       1   2.28674521e-01   3.06175223e-01
   430       2   5.57963231e-06   2.52673792e-01
   430       3   1.45956891e-07   1.53365036e-05
   431       1   2.47696965e-01   3.30115591e-01
   431       2   8.10641177e-06   2.69555453e-01
   431       3   8.60223583e-08   2.29459766e-05
   432       1   2.63094684e-01   3.49161793e-01
   432       2   1.34355513e-05   2.82845800e-01
   432       3   1.44148310e-07   3.06193727e-05
   433       1   2.74478991e-01   3.62981029e-01
   433       2   1.37791721e-05   2.92454962e-01
   433       3   4.84598043e-08   3.19189165e-05
   434       1   2.81567859e-01   3.71368785e-01
   434       2   1.49542279e-05   2.98344546e-01
   434       3   6.65687627e-08   3.45841525e-05
   435       1   2.84099320e-01   3.74112610e-01
   435       2   1.59239982e-05   3.00414181e-01
   435       3   7.83399814e-08   3.62061703e-05
   436       1   2.82079045e-01   3.71289021e-01
   436       2   1.67452337e-05   2.98715997e-01
   436       3   3.61535174e-08   3.72101193e-05
   437       1   2.75608110e-01   3.63031853e-01
   437       2   1.61644718e-05   2.93299192e-01
   437       3   6.41757899e-09   3.60378875e-05
   438       1   2.64930772e-01   3.49598388e-01
   438       2   1.52903754e-05   2.84261678e-01
   438       3   3.71329904e-08   3.44281527e-05
   439       1   2.50423519e-01   3.31365087e-01
   439       2   1.33915001e-05   2.71750476e-01
   439       3   1.59405770e-08   3.10045715e-05
   440       1   2.32556570e-01   3.08803247e-01
   440       2   1.18563636e-05   2.55953418e-01
   440       3   1.32688318e-08   2.76440668e-05
   441       1   2.11897450e-01   2.82502527e-01
   441       2   8.81172125e-06   2.37120788e-01
   441       3   1.79423051e-07   2.21266793e-05
   442       1   1.89040112e-01   2.53111929e-01
   442       2   7.78034159e-06   2.15543018e-01
   442       3   9.27222071e-09   1.91608389e-05
   443       1   1.64529159e-01   2.21247111e-01
   443       2   5.99243626e-06   1.91481767e-01
   443       3   2.76871184e-08   1.55283595e-05
   444       1   1.39000773e-01   1.87692336e-01
   444       2   3.44344942e-06   1.65340092e-01
   444       3   8.76901032e-08   9.53442269e-06
   445       1   1.12981020e-01   1.53135440e-01
   445       2   7.76311186e-07   1.37483752e-01
   445       3   1.51077861e-07   4.05774698e-06
   446       1   8.69747548e-02   1.18268538e-01
   446       2   8.47266424e-06   1.08314000e-01
   446       3   2.37696692e-07   1.84244431e-05
   447       1   6.13852331e-02   8.37085662e-02
   447       2   3.60733803e-05   7.83522075e-02
   447       3   3.77367782e-07   9.21309635e-05
   448       1   3.66538820e-02   5.00772189e-02
   448       2   1.75951228e-05   4.78729438e-02
   448       3   2.60353174e-07   4.18932423e-05
   449       1   1.29790685e-02   1.77325063e-02
   449       2   8.26363516e-05   1.71788429e-02
   449       3   4.49833309e-06   1.83502139e-04
   450       1   8.97736628e-03   1.23049691e-02
   450       2   1.40064341e-05   1.22644665e-02
   450       3   5.06501344e-06   7.88122737e-05
   451       1   3.08222696e-02   4.21282438e-02
   451       2   3.95285016e-05   4.28042105e-02
   451       3   6.13259681e-06   2.78571758e-04
   452       1   4.95685827e-02   6.80143694e-02
   452       2   3.05106449e-04   7.10131207e-02
   452       3   1.06053462e-05   4.91083951e-04
   453       1   6.86591376e-02   9.41336081e-02
   453       2   2.93877843e-05   9.96229949e-02
   453       3   1.00321770e-06   5.59268772e-05
   454       1   8.39976994e-02   1.15096220e-01
   454       2   2.41163589e-06   1.23888089e-01
   454       3   3.60797950e-06   1.06081013e-05
   455       1   9.86630232e-02   1.35065231e-01
   455       2   1.68111775e-05   1.47874305e-01
   455       3   6.97815558e-07   2.46442791e-05
   456       1   1.11031243e-01   1.51875015e-01
   456       2   1.35367407e-06   1.68673216e-01
   456       3   2.26491531e-07   3.27384684e-06
   457       1   1.21740312e-01   1.66397421e-01
   457       2   2.89569478e-05   1.87144048e-01
   457       3   3.24965348e-07   4.40584407e-05
   458       1   1.30670270e-01   1.78458294e-01
   458       2   8.16311970e-06   2.02961132e-01
   458       3   3.74281154e-07   1.61326583e-05
   459       1   1.37858758e-01   1.88132572e-01
   459       2   1.29196954e-05   2.15901263e-01
   459       3   1.21877119e-06   1.90420827e-05
   460       1   1.43260445e-01   1.95369931e-01
   460       2   6.91086588e-06   2.25782058e-01
   460       3   2.81016785e-08   1.63840226e-05
   461       1   1.47073263e-01   2.00455498e-01
   461       2   7.74358744e-06   2.32830448e-01
   461       3   5.93123624e-08   1.88666958e-05
   462       1   1.49138917e-01   2.03189759e-01
   462       2   7.54913108e-06   2.36685641e-01
   462       3   1.12501401e-08   1.85401676e-05
   463       1   1.49569909e-01   2.03729334e-01
   463       2   7.90016177e-06   2.37506616e-01
   463       3   8.34885733e-09   1.94339067e-05
   464       1   1.48397059e-01   2.02120639e-01
   464       2   8.28592675e-06   2.35341565e-01
   464       3   2.31939818e-08   2.02663029e-05
   465       1   1.45663640e-01   1.98421495e-01
   465       2   8.52711427e-06   2.30294419e-01
   465       3   5.08338514e-09   2.02764380e-05
   466       1   1.41405707e-01   1.92677284e-01
   466       2   8.36243126e-06   2.22484723e-01
   466       3   1.50087539e-08   1.95651309e-05
   467       1   1.35671438e-01   1.84945563e-01
   467       2   7.99895031e-06   2.12080037e-01
   467       3   1.93898456e-08   1.80489071e-05
   468       1   1.28504738e-01   1.75277821e-01
   468       2   7.14306054e-06   1.99260899e-01
   468       3   3.68550730e-08   1.64654775e-05
   469       1   1.19954268e-01   1.63728192e-01
   469       2   6.24347046e-06   1.84230579e-01
   469       3   6.51883007e-08   1.39590763e-05
   470       1   1.10079766e-01   1.50366774e-01
   470       2   6.91853851e-06   1.67221640e-01
   470       3   2.12482876e-08   1.37396637e-05
   471       1   9.89533432e-02   1.35277893e-01
   471       2   4.95143040e-06   1.48496638e-01
   471       3   8.51131910e-09   1.12264094e-05
   472       1   8.66466652e-02   1.18549758e-01
   472       2   3.10564647e-06   1.28307023e-01
   472       3   3.80517065e-09   8.61170502e-06
   473       1   7.32609844e-02   1.00306841e-01
   473       2   1.38094220e-06   1.06944441e-01
   473       3   7.09207716e-08   4.46904628e-06
   474       1   5.88823156e-02   8.06824433e-02
   474       2   3.17544244e-06   8.46589992e-02
   474       3   1.28197111e-07   5.68757170e-06
   475       1   4.36730730e-02   5.98668334e-02
   475       2   1.16699326e-06   6.18136651e-02
   475       3   3.18751675e-08   4.93832134e-06
   476       1   2.77355366e-02   3.80330578e-02
   476       2   1.88100617e-06   3.86266604e-02
   476       3   9.13484470e-07   1.39949194e-05
   477       1   1.13496632e-02   1.55503161e-02
   477       2   3.07594817e-05   1.55926908e-02
   477       3   3.09654532e-07   4.33622683e-05
   478       1   5.49038417e-03   7.55581050e-03
   478       2   2.50083593e-06   7.35320316e-03
   478       3   8.96320996e-07   4.16748795e-06
   479       1   2.27103505e-02   3.10104756e-02
   479       2   9.29723973e-05   2.99152945e-02
   479       3   3.48051331e-05   2.51797773e-04
   480       1   4.28612589e-02   5.88264238e-02
   480       2   5.89529800e-05   5.56427530e-02
   480       3   2.91251862e-06   7.54149978e-05
   481       1   5.71535177e-02   7.82321799e-02
   481       2   1.10791858e-05   7.32710575e-02
   481       3   4.64591427e-07   1.22586252e-05
   482       1   7.34651311e-02   1.00482498e-01
   482       2   1.38480839e-05   9.27479827e-02
   482       3   7.39007459e-08   1.68377402e-05
   483       1   8.92169702e-02   1.21830995e-01
   483       2   7.95979722e-06   1.11024653e-01
   483       3   1.10694657e-07   9.22482210e-06
   484       1   1.03979742e-01   1.41769488e-01
   484       2   1.82094545e-06   1.27694259e-01
   484       3   6.43699977e-08   4.65910045e-06
   485       1   1.17490668e-01   1.59935648e-01
   485       2   8.37460535e-06   1.42567964e-01
   485       3   1.52685702e-07   1.32367492e-05
   486       1   1.29493528e-01   1.75989085e-01
   486       2   8.49677048e-06   1.55477827e-01
   486       3   3.69430815e-08   1.44315294e-05
   487       1   1.39673044e-01   1.89536604e-01
   487       2   1.10375569e-05   1.66199473e-01
   487       3   1.23815768e-07   1.26725360e-05
   488       1   1.47919140e-01   2.00438100e-01
   488       2   4.06635939e-06   1.74774217e-01
   488       3   3.19052716e-08   1.06856380e-05
   489       1   1.54062240e-01   2.08506470e-01
   489       2   5.83441430e-06   1.81067419e-01
   489       3   8.15999554e-09   1.26369274e-05
   490       1   1.57941692e-01   2.13557541e-01
   490       2   6.38730059e-06   1.85002793e-01
   490       3   7.87979049e-09   1.43306106e-05
   491       1   1.59509282e-01   2.15548479e-01
   491       2   6.49241139e-06   1.86578636e-01
   491       3   6.66609617e-09   1.44533081e-05
   492       1   1.58755733e-01   2.14481338e-01
   492       2   6.27596479e-06   1.85805453e-01
   492       3   2.11721316e-08   1.41944077e-05
   493       1   1.55722852e-01   2.10414432e-01
   493       2   6.77728194e-06   1.82718576e-01
   493       3   4.29162737e-08   1.48385030e-05
   494       1   1.50511438e-01   2.03474491e-01
   494       2   1.53825934e-06   1.77376970e-01
   494       3   5.39649880e-08   5.97294502e-06
   495       1   1.43283063e-01   1.93867599e-01
   495       2   5.72035718e-06   1.69911447e-01
   495       3   9.78237230e-09   1.30607839e-05
   496       1   1.34198715e-01   1.81770270e-01
   496       2   4.73192632e-06   1.60387955e-01
   496       3   2.78259704e-09   1.08857205e-05
   497       1   1.23506839e-01   1.67505050e-01
   497       2   8.07508830e-06   1.48991920e-01
   497       3   1.01561130e-08   1.43164354e-05
   498       1   1.11462962e-01   1.51373092e-01
   498       2   1.54802106e-05   1.35897647e-01
   498       3   1.28409406e-07   2.41391606e-05
   499       1   9.83076847e-02   1.33707375e-01
   499       2   1.78023995e-06   1.21253155e-01
   499       3   5.74505955e-08   2.90400139e-06
   500       1   8.43012840e-02   1.14829194e-01
   500       2   8.06855604e-07   1.05304188e-01
   500       3   7.14959401e-08   3.53336395e-06
