# Region type : patch outlet_tm_left
# Faces         : 4
# Area          : 2.00000000e-06
# Scale factor  : 1.00000000e+00
# Time          	sum(phi)
5.43            	2.64263525e-11
5.44            	2.64583526e-11
5.45            	2.64903525e-11
5.46            	2.65223524e-11
5.47            	2.65543525e-11
5.48            	2.65863524e-11
5.49            	2.66183524e-11
5.5             	2.66503524e-11
5.51            	2.66823524e-11
5.52            	2.67143525e-11
5.53            	2.67463525e-11
5.54            	2.67783524e-11
5.55            	2.68103523e-11
5.56            	2.68423523e-11
5.57            	2.68743525e-11
5.58            	2.69063525e-11
5.59            	2.69383524e-11
5.6             	2.69703524e-11
5.61            	2.70023525e-11
5.62            	2.70343525e-11
5.63            	2.70663524e-11
5.64            	2.70983524e-11
5.65            	2.71303523e-11
5.66            	2.71623524e-11
5.67            	2.71943525e-11
5.68            	2.72263526e-11
5.69            	2.72583526e-11
5.7             	2.72903525e-11
5.71            	2.73223525e-11
5.72            	2.73543524e-11
5.73            	2.73863524e-11
5.74            	2.74183525e-11
5.75            	2.74503525e-11
5.76            	2.74823525e-11
5.77            	2.75143524e-11
5.78            	2.75463523e-11
5.79            	2.75783525e-11
5.8             	2.76103525e-11
5.81            	2.76423525e-11
5.82            	2.76743525e-11
5.83            	2.77063524e-11
5.84            	2.77383525e-11
5.85            	2.77703524e-11
5.86            	2.78023524e-11
5.87            	2.78343524e-11
5.88            	2.78663525e-11
5.89            	2.78983524e-11
5.9             	2.79303524e-11
5.91            	2.79623525e-11
5.92            	2.79943524e-11
5.93            	2.80263526e-11
5.94            	2.80583525e-11
5.95            	2.80903525e-11
5.96            	2.81223525e-11
5.97            	2.81543525e-11
5.98            	2.81863524e-11
5.99            	2.82183524e-11
6               	2.82503524e-11
6.01            	2.82503524e-11
6.02            	2.82503525e-11
6.03            	2.82503525e-11
6.04            	2.82503524e-11
6.05            	2.82503525e-11
6.06            	2.82503524e-11
6.07            	2.82503525e-11
6.08            	2.82503525e-11
6.09            	2.82503549e-11
6.1             	2.82503524e-11
6.11            	2.82503522e-11
6.12            	2.82503520e-11
6.13            	2.82503518e-11
6.14            	2.82503518e-11
6.15            	2.82503517e-11
6.16            	2.82503517e-11
6.17            	2.82503516e-11
6.18            	2.82503516e-11
6.19            	2.82503516e-11
6.2             	2.82503516e-11
6.21            	2.82503516e-11
6.22            	2.82503516e-11
6.23            	2.82503516e-11
6.24            	2.82503516e-11
6.25            	2.82503516e-11
6.26            	2.82503516e-11
6.27            	2.82503516e-11
6.28            	2.82503516e-11
6.29            	2.82503516e-11
6.3             	2.82503516e-11
6.31            	2.82503516e-11
6.32            	2.82503516e-11
6.33            	2.82503516e-11
6.34            	2.82503516e-11
6.35            	2.82503516e-11
6.36            	2.82503516e-11
6.37            	2.82503516e-11
6.38            	2.82503516e-11
6.39            	2.82503516e-11
6.4             	2.82503516e-11
6.41            	2.82503516e-11
6.42            	2.82503516e-11
6.43            	2.82503516e-11
6.44            	2.82503516e-11
6.45            	2.82503516e-11
6.46            	2.82503516e-11
6.47            	2.82503516e-11
6.48            	2.82503516e-11
6.49            	2.82503516e-11
6.5             	2.82503516e-11
6.51            	2.82503516e-11
6.52            	2.82503516e-11
6.53            	2.82503516e-11
6.54            	2.82503516e-11
6.55            	2.82503516e-11
6.56            	2.82503516e-11
6.57            	2.82503516e-11
6.58            	2.82503516e-11
6.59            	2.82503516e-11
6.6             	2.82503516e-11
6.61            	2.82503516e-11
6.62            	2.82503516e-11
6.63            	2.82503516e-11
6.64            	2.82503516e-11
6.65            	2.82503516e-11
6.66            	2.82503516e-11
6.67            	2.82503516e-11
6.68            	2.82503516e-11
6.69            	2.82503516e-11
6.7             	2.82503516e-11
6.71            	2.82503516e-11
6.72            	2.82503516e-11
6.73            	2.82503516e-11
6.74            	2.82503516e-11
6.75            	2.82503516e-11
6.76            	2.82503516e-11
6.77            	2.82503516e-11
6.78            	2.82503516e-11
6.79            	2.82503516e-11
6.8             	2.82503516e-11
6.81            	2.82503516e-11
6.82            	2.82503516e-11
6.83            	2.82503516e-11
6.84            	2.82503516e-11
6.85            	2.82503516e-11
6.86            	2.82503516e-11
6.87            	2.82503516e-11
6.88            	2.82503516e-11
6.89            	2.82503516e-11
6.9             	2.82503516e-11
6.91            	2.82503516e-11
6.92            	2.82503516e-11
6.93            	2.82503516e-11
6.94            	2.82503516e-11
6.95            	2.82503516e-11
6.96            	2.82503516e-11
6.97            	2.82503516e-11
6.98            	2.82503516e-11
6.99            	2.82503516e-11
7               	2.82503516e-11
7.01            	2.82503516e-11
7.02            	2.82503516e-11
7.03            	2.82503516e-11
7.04            	2.82503516e-11
7.05            	2.82503516e-11
7.06            	2.82503516e-11
7.07            	2.82503516e-11
7.08            	2.82503516e-11
7.09            	2.82503516e-11
7.1             	2.82503516e-11
7.11            	2.82503516e-11
7.12            	2.82503516e-11
7.13            	2.82503516e-11
7.14            	2.82503516e-11
7.15            	2.82503516e-11
7.16            	2.82503516e-11
7.17            	2.82503516e-11
7.18            	2.82503516e-11
7.19            	2.82503516e-11
7.2             	2.82503516e-11
7.21            	2.82503516e-11
7.22            	2.82503516e-11
7.23            	2.82503516e-11
7.24            	2.82503516e-11
7.25            	2.82503516e-11
7.26            	2.82503516e-11
7.27            	2.82503516e-11
7.28            	2.82503516e-11
7.29            	2.82503516e-11
7.3             	2.82503516e-11
7.31            	2.82503516e-11
7.32            	2.82503516e-11
7.33            	2.82503516e-11
7.34            	2.82503516e-11
7.35            	2.82503516e-11
7.36            	2.82503516e-11
7.37            	2.82503516e-11
7.38            	2.82503516e-11
7.39            	2.82503516e-11
7.4             	2.82503516e-11
7.41            	2.82503516e-11
7.42            	2.82503516e-11
7.43            	2.82503516e-11
7.44            	2.82503516e-11
7.45            	2.82503516e-11
7.46            	2.82503516e-11
7.47            	2.82503516e-11
7.48            	2.82503516e-11
7.49            	2.82503516e-11
7.5             	2.82503516e-11
7.51            	2.82503516e-11
7.52            	2.82503516e-11
7.53            	2.82503516e-11
7.54            	2.82503516e-11
7.55            	2.82503516e-11
7.56            	2.82503516e-11
7.57            	2.82503516e-11
7.58            	2.82503516e-11
7.59            	2.82503516e-11
7.6             	2.82503516e-11
7.61            	2.82503516e-11
7.62            	2.82503516e-11
7.63            	2.82503516e-11
7.64            	2.82503516e-11
7.65            	2.82503516e-11
7.66            	2.82503516e-11
7.67            	2.82503516e-11
7.68            	2.82503516e-11
7.69            	2.82503516e-11
7.7             	2.82503516e-11
7.71            	2.82503516e-11
7.72            	2.82503516e-11
7.73            	2.82503516e-11
7.74            	2.82503516e-11
7.75            	2.82503516e-11
7.76            	2.82503516e-11
7.77            	2.82503516e-11
7.78            	2.82503516e-11
7.79            	2.82503516e-11
7.8             	2.82503516e-11
7.81            	2.82503516e-11
7.82            	2.82503516e-11
7.83            	2.82503516e-11
7.84            	2.82503516e-11
7.85            	2.82503516e-11
7.86            	2.82503516e-11
7.87            	2.82503516e-11
7.88            	2.82503516e-11
7.89            	2.82503516e-11
7.9             	2.82503516e-11
7.91            	2.82503516e-11
7.92            	2.82503516e-11
7.93            	2.82503516e-11
7.94            	2.82503516e-11
7.95            	2.82503516e-11
