  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   274       3   6.77169795e-05   4.28001714e-04
   274       4   5.98316592e-06   1.77393546e-05
   275       1   2.24196720e-04   1.78352017e-03
   275       2   1.29868500e-03   4.43329947e-04
   275       3   9.20133398e-06   5.19391959e-04
   275       4   2.30273107e-05   4.54264838e-06
   276       1   7.17766718e-05   1.82605267e-03
   276       2   1.39967575e-04   4.23033186e-04
   276       3   2.97149433e-05   4.39803032e-05
   277       1   7.06634460e-05   1.88603468e-03
   277       2   3.58745567e-04   5.19486147e-04
   277       3   9.29805242e-06   1.46212298e-04
   277       4   1.45849620e-05   9.37757732e-06
   278       1   2.54312211e-04   2.09034412e-03
   278       2   1.02214341e-03   4.59307061e-04
   278       3   2.83380583e-05   4.19952687e-04
   278       4   3.34630285e-04   1.44783414e-04
   278       5   2.66276839e-04   2.74380710e-05
   278       6   2.28151641e-04   1.55016914e-05
   278       7   1.15982558e-04   4.32824363e-05
   278       8   1.08939724e-05   4.16186754e-05
   279       1   1.01811805e-04   2.12425074e-03
   279       2   3.88991850e-04   6.25101806e-04
   279       3   3.02731157e-05   1.43094272e-04
   279       4   8.26054482e-07   1.19599381e-05
   280       1   1.58350530e-04   2.22120240e-03
   280       2   3.03802895e-04   6.52122891e-04
   280       3   2.13586809e-05   1.30326884e-04
   280       4   5.56022039e-06   6.44864882e-06
   281       1   1.15872842e-04   2.27675121e-03
   281       2   1.65657807e-05   5.75244020e-04
   281       3   1.47667774e-04   5.39605953e-05
   281       4   9.84046170e-05   9.85118598e-05
   282       1   5.26978295e-04   2.14805201e-03
   282       2   5.89611914e-04   5.29973512e-04
   282       3   3.10411654e-05   2.41109445e-04
   282       4   1.14524709e-05   5.01904450e-07
   283       1   1.65697436e-04   2.40790849e-03
   283       2   1.05478403e-03   5.26055949e-04
   283       3   1.76020997e-04   4.93210356e-04
   283       4   7.09029709e-05   9.11506216e-05
   284       1   3.84019376e-04   2.32013397e-03
   284       2   2.45521995e-04   4.96723597e-04
   284       3   2.42103774e-05   8.86723159e-05
   285       1   2.33241461e-04   2.57303417e-03
   285       2   6.16232165e-05   6.93354437e-04
   285       3   7.27838097e-06   1.99229006e-05
   286       1   9.29416697e-05   2.58015866e-03
   286       2   1.67810290e-04   6.57053658e-04
   286       3   4.01909987e-05   8.35646049e-05
   287       1   2.02896706e-04   2.54546243e-03
   287       2   1.51182845e-04   5.79342052e-04
   287       3   1.62760926e-05   5.42675754e-05
   288       1   1.73499739e-04   2.71443338e-03
   288       2   4.43361694e-04   6.11951796e-04
   288       3   2.36762674e-05   1.68914008e-04
   288       4   1.18521061e-04   6.48680311e-05
   288       5   3.47619102e-05   3.36252668e-05
   289       1   2.73747200e-04   2.81345500e-03
   289       2   2.18011139e-04   8.05682932e-04
   289       3   7.60093214e-05   5.03207336e-05
   290       1   5.27126431e-04   2.96809778e-03
   290       2   2.23807729e-04   9.51200607e-04
   290       3   1.51398233e-04   2.17246658e-05
   290       4   2.18879938e-05   5.22556144e-05
   291       1   1.81807784e-04   2.88038033e-03
   291       2   5.13565557e-04   8.66197717e-04
   291       3   1.80232446e-04   1.34512381e-04
   291       4   9.20322069e-05   3.59208777e-05
   292       1   5.85953964e-04   3.05908489e-03
   292       2   5.97876925e-05   9.14930592e-04
   292       3   3.79422331e-05   3.98322945e-05
   293       1   2.13152818e-04   2.95274732e-03
   293       2   8.64869853e-05   7.39887111e-04
   293       3   4.38917643e-05   6.01745284e-05
   294       1   2.04740446e-04   2.96435674e-03
   294       2   3.79355496e-04   6.85663450e-04
   294       3   2.05934489e-04   7.04258585e-05
   294       4   6.50407226e-05   1.10232291e-04
   294       5   5.66262464e-06   1.67849488e-05
   295       1   1.34389036e-04   2.88678169e-03
   295       2   3.98287907e-05   6.50105463e-04
   295       3   4.80632608e-05   3.50855871e-06
   296       1   4.98513754e-04   2.77506380e-03
   296       2   1.54834056e-04   5.68945659e-04
   296       3   3.24861439e-05   5.00072294e-05
   297       1   4.25810704e-04   2.81246008e-03
   297       2   2.20286392e-04   5.78479052e-04
   297       3   1.63525529e-04   1.52077163e-05
   297       4   7.45461109e-05   4.38290647e-05
   298       1   7.04003766e-04   2.74787665e-03
   298       2   3.96387495e-05   5.59084324e-04
   298       3   4.01273799e-05   1.30088499e-06
   299       1   1.13800103e-04   3.00180957e-03
   299       2   8.04388570e-05   7.40543353e-04
   299       3   1.46988872e-04   9.14462676e-05
   299       4   9.25409051e-05   1.46621895e-05
   300       1   7.63700494e-04   2.78755602e-03
   300       2   1.71073127e-04   5.62147163e-04
   300       3   3.78898392e-05   5.61733776e-05
   301       1   1.42965049e-04   3.04743670e-03
   301       2   2.43759438e-05   7.53482694e-04
   301       3   4.06718396e-05   1.28193299e-05
   302       1   2.00413838e-04   3.09509130e-03
   302       2   2.35534293e-04   8.46008931e-04
   302       3   5.04966400e-05   1.16864450e-04
   302       4   5.81309814e-06   1.84698276e-05
   303       1   1.30576312e-04   3.02809660e-03
   303       2   2.60245370e-04   7.41247553e-04
   303       3   5.68116187e-05   8.42134709e-05
   304       1   3.31923503e-04   3.17782751e-03
   304       2   3.20153411e-04   9.42366159e-04
   304       3   1.38216178e-04   7.00522706e-05
   304       4   4.95574201e-06   5.48951310e-05
   305       1   1.02370418e-04   3.06117436e-03
   305       2   1.46088056e-04   6.93797617e-04
   305       3   9.74965237e-05   1.02466040e-04
   305       4   4.36779678e-05   5.83141210e-05
   306       1   3.73176058e-04   2.92757482e-03
   306       2   1.88674794e-04   6.03515159e-04
   306       3   1.46353079e-04   1.05146555e-05
   306       4   1.05958659e-05   7.20347835e-05
   307       1   1.11338904e-04   3.00189358e-03
   307       2   1.38080455e-04   6.70199338e-04
   307       3   1.34873847e-04   1.12475960e-04
   307       4   5.59957975e-06   5.34559529e-05
   308       1   1.46848268e-04   2.98297339e-03
   308       2   2.14701798e-04   6.43888423e-04
   308       3   2.17653601e-05   7.28678198e-05
   309       1   3.33070934e-04   2.90992047e-03
   309       2   5.10762056e-05   6.15931906e-04
   309       3   3.44240664e-05   7.19090586e-06
   310       1   9.94460501e-05   3.00108852e-03
   310       2   3.28817509e-04   7.83362484e-04
   310       3   4.09474422e-05   1.54180314e-04
   310       4   3.19065571e-05   3.03858739e-05
   311       1   9.88897442e-05   3.00377607e-03
   311       2   2.34094100e-05   7.06454535e-04
   311       3   3.23548971e-05   3.81448891e-06
   312       1   4.17893469e-04   2.85983399e-03
   312       2   1.92487260e-04   6.03206431e-04
   312       3   4.15138037e-05   6.27261183e-05
   313       1   1.07518066e-04   2.97978854e-03
   313       2   3.75271032e-05   7.25787176e-04
   313       3   5.08751923e-06   1.31918054e-05
   314       1   1.91078804e-04   2.89016410e-03
   314       2   1.08305044e-04   6.52019197e-04
   314       3   6.98226651e-05   7.44485945e-05
   315       1   6.68181434e-04   2.71805721e-03
   315       2   2.61158559e-05   5.54556833e-04
   315       3   7.48285788e-05   4.31682842e-05
   316       1   7.16829121e-04   2.65829938e-03
   316       2   2.07914259e-06   5.50767022e-04
   316       3   3.64427026e-05   1.66557690e-05
   317       1   4.71049877e-04   2.70138358e-03
   317       2   5.69457007e-05   5.50491887e-04
   317       3   1.43727396e-04   3.63575880e-05
   317       4   1.55443137e-04   5.01892803e-06
   317       5   1.70943642e-04   6.47748438e-06
   317       6   7.18027515e-05   1.02264809e-04
   317       7   4.26977530e-06   3.21547820e-05
   318       1   1.93447587e-04   2.77233710e-03
   318       2   3.31303396e-04   6.62438942e-04
   318       3   3.01752624e-05   1.27172292e-04
   318       4   8.50313664e-06   9.09946725e-06
   319       1   1.39950721e-04   2.80392237e-03
   319       2   2.76914830e-04   6.80946991e-04
   319       3   1.35796624e-07   1.17048853e-04
   319       4   3.19184919e-05   1.34034132e-05
   320       1   1.08520009e-04   2.83670184e-03
   320       2   4.27377139e-04   6.20816576e-04
   320       3   1.29941321e-04   2.36019550e-04
   320       4   4.06310655e-05   6.44607677e-05
   321       1   3.89782226e-04   2.66890659e-03
   321       2   5.89889320e-04   6.27100308e-04
   321       3   2.15539061e-04   3.41897205e-04
   321       4   5.65848798e-05   1.14659471e-04
   321       5   2.91812393e-06   2.28365929e-05
   322       1   1.39702360e-04   2.69639486e-03
   322       2   2.43811206e-05   5.99127362e-04
   322       3   3.34117776e-06   1.19220854e-05
   323       1   1.42379063e-04   2.66986863e-03
   323       2   2.03461628e-04   5.71924013e-04
   323       3   4.67703963e-06   8.29947302e-05
   324       1   1.42161904e-04   2.62915651e-03
   324       2   2.41679353e-04   6.28781397e-04
   324       3   9.82721726e-05   6.11514992e-05
   325       1   4.69982497e-04   2.83574818e-03
   325       2   2.60549362e-04   9.16252552e-04
   325       3   2.19999644e-04   9.22047895e-06
   325       4   3.72488672e-05   7.79075447e-05
   326       1   1.11092106e-04   2.66683588e-03
   326       2   1.11887924e-04   6.31167505e-04
   326       3   1.99974810e-05   4.54613658e-05
   327       1   3.20861235e-04   2.48797276e-03
   327       2   5.16135339e-06   5.16425082e-04
   327       3   3.42659007e-05   1.71347618e-05
   328       1   8.01610212e-05   2.52207079e-03
   328       2   8.46451408e-05   5.73742439e-04
   328       3   1.77757176e-04   4.35959628e-05
   328       4   1.53156624e-04   1.04897059e-05
   328       5   2.54312349e-06   6.48356328e-05
   329       1   2.67754924e-04   2.41244243e-03
   329       2   5.92168950e-05   5.01979445e-04
   329       3   1.04045718e-06   2.57622974e-05
   330       1   2.63115667e-04   2.36020009e-03
   330       2   1.30964990e-04   5.09040657e-04
   330       3   3.81693195e-05   7.26510268e-05
   331       1   5.13212586e-04   2.25706216e-03
   331       2   3.96770013e-05   4.63211401e-04
   331       3   5.27012953e-05   3.94040406e-05
   332       1   1.05841755e-04   2.40324499e-03
   332       2   9.53310671e-05   6.13708978e-04
   332       3   2.64458118e-05   2.93840140e-05
   333       1   8.87203306e-05   2.34578474e-03
   333       2   3.02039834e-04   6.01369044e-04
   333       3   1.12206274e-04   8.10005464e-05
   333       4   1.80259074e-04   2.88919826e-05
   333       5   1.80338848e-04   6.98111807e-08
   333       6   1.40803996e-04   1.69389088e-05
   333       7   2.29589985e-06   6.17235887e-05
   334       1   2.24383528e-04   2.24577017e-03
   334       2   3.10251380e-04   5.23158695e-04
   334       3   2.06970960e-05   1.42582909e-04
   334       4   6.87132493e-06   1.21756156e-05
   335       1   1.57977470e-04   2.22537195e-03
   335       2   3.51096635e-05   4.81158712e-04
   335       3   2.28705157e-05   2.51045878e-05
   336       1   7.50058710e-05   2.22182263e-03
   336       2   1.21970501e-04   5.38190679e-04
   336       3   5.40702128e-05   2.93286043e-05
   337       1   1.86178405e-04   2.27604642e-03
   337       2   1.25572643e-04   6.28870037e-04
   337       3   1.57301144e-05   3.92295537e-05
   338       1   8.57715181e-05   2.15471023e-03
   338       2   1.68067049e-04   4.68101588e-04
   338       3   5.95430909e-05   4.28294124e-05
   339       1   5.62752344e-04   1.94771306e-03
   339       2   1.85261403e-05   4.14315287e-04
   339       3   4.52784199e-05   1.18146543e-05
   340       1   4.95001614e-04   1.89824067e-03
   340       2   3.06492870e-05   3.90259586e-04
   340       3   1.43121067e-05   7.43299413e-06
   341       1   1.20915012e-04   1.98070141e-03
   341       2   6.76418953e-05   4.46489099e-04
   341       3   8.49574019e-05   6.62430863e-05
   342       1   7.34930626e-04   1.78978387e-03
   342       2   1.59362767e-04   3.97464924e-04
   342       3   3.29050257e-05   8.48999288e-05
   343       1   3.95748282e-04   1.82037905e-03
   343       2   2.24461369e-04   3.70096395e-04
   343       3   4.69345341e-06   9.94733779e-05
   344       1   1.91555099e-04   1.84991634e-03
   344       2   3.10767558e-04   4.38686684e-04
   344       3   4.71440518e-06   1.37074084e-04
   344       4   2.58982791e-06   1.09009969e-06
   345       1   1.49329332e-04   1.84363958e-03
   345       2   5.83980300e-05   4.06552181e-04
   345       3   5.53527067e-07   2.56059894e-05
   346       1   1.15936064e-04   1.82162240e-03
   346       2   6.36479513e-05   4.11404936e-04
   346       3   1.31295610e-05   3.32110733e-05
   347       1   1.80954017e-04   1.76068042e-03
   347       2   1.01119935e-04   3.84668199e-04
   347       3   8.44703791e-07   4.34470180e-05
   348       1   9.72328731e-05   1.74756762e-03
   348       2   1.36416053e-05   3.90058541e-04
   348       3   5.96766739e-05   3.10712747e-05
   349       1   4.83233942e-04   1.58827189e-03
   349       2   5.74192016e-06   3.42188560e-04
   349       3   5.07666119e-05   1.88602042e-05
   350       1   4.49051160e-04   1.55316886e-03
   350       2   3.32572156e-04   4.02546258e-04
   350       3   7.27986880e-05   9.71159387e-05
   351       1   6.18096761e-04   1.45742552e-03
   351       2   1.17786685e-04   4.00801523e-04
   351       3   1.26815135e-04   3.11692368e-06
   351       4   3.16976746e-05   4.06740965e-05
   352       1   3.45728883e-04   1.50508918e-03
   352       2   1.00541950e-04   3.17691999e-04
   352       3   3.34850585e-05   3.36891422e-05
   353       1   9.41072940e-05   1.63664620e-03
   353       2   9.66496246e-05   3.80998881e-04
   353       3   2.25888639e-04   1.56911214e-04
   353       4   9.99595793e-05   5.47569174e-05
   354       1   5.64550239e-04   1.85988298e-03
   354       2   3.51156455e-04   8.14870039e-04
   354       3   1.14559061e-04   9.27920087e-05
   354       4   8.37263165e-06   5.73562759e-05
   355       1   5.00085569e-05   1.57702511e-03
   355       2   7.85844389e-05   3.55292767e-04
   355       3   2.24172087e-04   1.48324275e-04
   355       4   2.92533446e-04   2.30917102e-04
   355       5   1.11897197e-03   6.10874346e-04
   355       6   9.61810025e-04   6.40898918e-05
   355       7   3.45607961e-04   2.70922281e-04
   355       8   2.34774000e-04   4.48851261e-05
   355       9   3.09307851e-04   2.88564292e-05
   355      10   1.97437527e-04   4.60122715e-05
   355      11   2.24150649e-05   1.01771812e-04
   355      12   2.15960304e-05   3.28828693e-07
   356       1   2.25811265e-04   1.42206646e-03
   356       2   2.36458927e-04   3.13114073e-04
   356       3   9.77955020e-05   5.40725500e-05
   357       1   5.51986843e-04   1.74378859e-03
   357       2   2.78418732e-04   7.65806435e-04
   357       3   2.04451919e-05   1.13075740e-04
   357       4   1.02751818e-05   2.32487113e-05
   358       1   1.77703123e-04   1.38652262e-03
   358       2   2.96401463e-04   2.94594875e-04
   358       3   5.18306041e-05   1.29502042e-04
   358       4   1.78390842e-05   2.81691510e-05
   359       1   4.58870928e-05   1.40122688e-03
   359       2   1.24073296e-04   3.00518681e-04
   359       3   1.46490287e-06   5.80173255e-05
   360       1   1.73106302e-04   1.30794179e-03
   360       2   1.93403774e-04   2.90417016e-04
   360       3   4.96373315e-05   1.05518506e-04
   360       4   3.72898240e-05   5.40603001e-06
   361       1   4.20086085e-04   1.19914285e-03
   361       2   3.85810342e-04   2.27559561e-04
   361       3   1.79792633e-05   1.53971630e-04
   361       4   5.94493970e-05   1.63760196e-05
   362       1   1.94832605e-04   1.38035439e-03
   362       2   8.52119722e-05   3.70707038e-04
   362       3   1.83549766e-05   3.26163562e-05
   363       1   2.83572494e-04   1.19727655e-03
   363       2   3.30093465e-05   2.48657912e-04
   363       3   7.73040288e-06   1.84422100e-05
   364       1   1.14147922e-04   1.20723071e-03
   364       2   5.69894007e-05   2.67441282e-04
   364       3   2.51476118e-05   3.82012307e-05
   365       1   3.03632885e-04   1.12848623e-03
   365       2   3.38764477e-05   2.32484306e-04
   365       3   5.44233775e-06   1.28654341e-05
   366       1   1.00817386e-04   1.15724351e-03
   366       2   1.45229061e-04   2.72422402e-04
   366       3   4.57010428e-05   4.40331397e-05
   367       1   1.81640334e-04   1.25266320e-03
   367       2   9.79009519e-05   3.39168866e-04
   367       3   1.31730905e-04   1.50265417e-05
   367       4   3.11292257e-06   5.63771381e-05
   368       1   1.12480818e-04   1.11752675e-03
   368       2   1.27848852e-04   2.56108721e-04
   368       3   2.51638419e-05   4.58260297e-05
   369       1   7.73607320e-05   1.15354332e-03
   369       2   1.18437624e-04   3.33187710e-04
   369       3   1.89067576e-04   1.42734274e-04
   369       4   1.20165308e-05   8.81109804e-05
   370       1   3.44149437e-05   1.09530768e-03
   370       2   2.30412508e-04   3.15883603e-04
   370       3   4.19913619e-05   8.38851431e-05
   371       1   1.80654214e-04   1.14620432e-03
   371       2   3.00841427e-04   4.44381337e-04
   371       3   3.55358904e-04   2.94928993e-04
   371       4   7.49806128e-05   1.88256305e-04
   371       5   1.82037002e-05   3.17323854e-05
   372       1   2.00041592e-04   9.84958041e-04
   372       2   1.29174892e-05   2.01058266e-04
   372       3   9.09563161e-05   4.58774436e-05
   373       1   6.87056151e-04   8.79639622e-04
   373       2   4.78187160e-05   3.58219316e-04
   373       3   2.44864341e-04   8.39348531e-05
   373       4   1.71463960e-04   3.23263736e-05
   373       5   1.77662513e-05   6.82871847e-05
   374       1   3.11429815e-05   9.59320823e-04
   374       2   9.98112216e-04   4.14457293e-04
   374       3   2.68119349e-05   4.59912175e-04
   374       4   6.96692841e-06   9.44680265e-07
   375       1   6.24256444e-05   9.53642070e-04
   375       2   9.08256026e-05   2.02543322e-04
   375       3   3.41392145e-05   1.63820604e-05
   376       1   3.24464762e-04   8.51729286e-04
   376       2   2.78520573e-04   1.67244722e-04
   376       3   7.30014516e-06   1.25580035e-04
   376       4   5.11882285e-06   7.10984044e-07
   377       1   1.27238439e-04   8.71974138e-04
   377       2   1.04199223e-03   5.02243988e-04
   377       3   5.09047656e-04   6.83940589e-04
   377       4   4.81056253e-05   1.94468150e-04
   377       5   3.20558716e-05   1.53243892e-05
   378       1   2.90948164e-04   8.11474410e-04
   378       2   1.07018214e-04   1.67981931e-04
   378       3   1.63933189e-04   2.50737005e-05
   378       4   5.70205577e-05   4.80495641e-05
   379       1   2.89964908e-04   1.01081159e-03
   379       2   3.67093216e-06   3.62535876e-04
   379       3   3.54427436e-05   1.47211682e-05
   380       1   2.81971228e-04   7.91560495e-04
   380       2   4.52897359e-04   3.36837083e-04
   380       3   1.71930175e-04   2.75861779e-04
   380       4   1.40252438e-04   5.94912860e-06
   380       5   7.27647387e-06   5.95807674e-05
   381       1   2.63307817e-05   8.35551264e-04
   381       2   2.12733677e-04   2.50974716e-04
   381       3   1.42059153e-04   1.56497383e-04
   381       4   1.09956358e-05   5.88228802e-05
   382       1   2.63008243e-05   8.23086874e-04
   382       2   4.35176658e-04   3.28299902e-04
   382       3   2.72203656e-04   3.07582667e-04
   382       4   1.39579248e-04   4.98363261e-05
   382       5   8.40017599e-06   5.76085727e-05
   383       1   1.12326561e-04   7.63786305e-04
   383       2   3.33723982e-04   2.15676754e-04
   383       3   1.45764795e-04   2.12023063e-04
   383       4   5.27159675e-06   5.39070875e-05
   384       1   3.42184498e-05   7.65200858e-04
   384       2   2.85507044e-04   1.79918291e-04
   384       3   4.00792955e-05   1.08375084e-04
   384       4   3.91790412e-05   4.36192465e-05
   385       1   1.84944588e-04   8.49215947e-04
   385       2   5.19665578e-04   1.92099236e-04
   385       3   5.25307440e-05   2.06961210e-04
   385       4   1.29960223e-04   3.39434169e-05
   385       5   1.12067764e-05   5.24064247e-05
   386       1   1.33306724e-04   7.12970044e-04
   386       2   3.98573316e-04   2.23988513e-04
   386       3   1.14891685e-04   1.27371910e-04
   386       4   2.28618509e-05   4.08425245e-05
   387       1   6.82324402e-05   7.48658095e-04
   387       2   1.27471076e-04   2.43963618e-04
   387       3   3.65475961e-05   3.90936569e-05
   388       1   1.58790701e-04   7.89605496e-04
   388       2   5.75560075e-05   2.70839037e-04
   388       3   3.31668107e-05   3.15474240e-05
   389       1   2.87749352e-04   6.16014137e-04
   389       2   1.92192823e-04   1.23116938e-04
   389       3   2.69980484e-04   3.42460779e-05
   389       4   1.06348749e-04   7.28191557e-05
   389       5   1.05640636e-04   4.60633326e-07
   389       6   1.00144669e-05   5.20234914e-05
   390       1   1.55497969e-04   6.18690803e-04
   390       2   2.23012181e-05   1.31898920e-04
   390       3   1.04755726e-05   1.44717249e-05
   391       1   3.00900729e-05   6.35458227e-04
   391       2   2.84500195e-05   1.48832187e-04
   391       3   4.64100724e-06   1.06506239e-05
   392       1   5.93406023e-05   6.24168504e-04
   392       2   3.40291270e-05   1.31106224e-04
   392       3   8.13603457e-06   1.89715552e-05
   393       1   3.25714870e-05   6.15233169e-04
   393       2   8.38737328e-06   1.39989958e-04
   393       3   8.82436210e-06   7.65333766e-06
   394       1   1.33944382e-04   5.72103784e-04
   394       2   3.31417655e-04   1.71680337e-04
   394       3   7.84151960e-05   1.13250861e-04
   394       4   1.10871983e-04   1.44309846e-05
   394       5   2.27025557e-06   4.81784460e-05
   395       1   5.90828930e-05   5.74519396e-04
   395       2   1.23265045e-05   1.21385312e-04
   395       3   4.33045752e-05   1.89149256e-05
   396       1   3.54237427e-04   4.90051384e-04
   396       2   1.63700684e-04   2.66782534e-04
   396       3   1.53908922e-05   6.01790264e-05
   397       1   1.83630469e-04   4.86297052e-04
   397       2   1.44885115e-04   1.64061553e-04
   397       3   2.02563713e-05   6.46241355e-05
   398       1   4.77442207e-05   5.51072306e-04
   398       2   5.44745563e-05   1.64019036e-04
   398       3   1.74180048e-05   1.17378353e-05
   399       1   6.02631277e-05   5.74239210e-04
   399       2   1.27861025e-04   2.08599691e-04
   399       3   1.48385888e-05   5.07237429e-05
   400       1   6.21611458e-05   5.67465973e-04
   400       2   1.31230044e-05   1.56431410e-04
   400       3   8.91657072e-06   5.80143476e-06
   401       1   7.11287554e-05   4.94874356e-04
   401       2   3.89384592e-05   1.04579458e-04
   401       3   2.58025430e-05   2.86895698e-05
   402       1   1.27933112e-04   5.50560516e-04
   402       2   1.64023675e-04   2.49045819e-04
   402       3   3.75267365e-05   8.70695967e-05
   403       1   2.66284456e-04   4.23978900e-04
   403       2   4.37572668e-04   1.09845991e-04
   403       3   3.54552500e-04   3.62498301e-05
   403       4   2.39887269e-04   5.15194291e-05
   403       5   9.75734725e-05   6.39913295e-05
   404       1   5.84798884e-04   7.86686516e-04
   404       2   2.07999059e-04   5.63009753e-04
   404       3   5.67988869e-06   8.49528551e-05
   405       1   1.69680341e-05   4.93316287e-04
   405       2   6.04672281e-06   1.22617390e-04
   405       3   5.14877439e-05   2.88130171e-05
   406       1   3.90283606e-04   3.94898801e-04
   406       2   1.01657298e-05   2.22328548e-04
   406       3   1.27940265e-05   9.80492266e-06
   407       1   1.68003261e-04   3.63317852e-04
   407       2   2.22233915e-04   7.68944819e-05
   407       3   6.82397261e-05   6.91776602e-05
   408       1   3.52502863e-04   5.94761293e-04
   408       2   2.25076894e-04   2.27338586e-04
   408       3   8.97629744e-06   1.05403722e-04
   408       4   1.96465498e-05   1.27632265e-05
   409       1   1.95786352e-04   3.72948095e-04
   409       2   8.47384398e-05   1.41308095e-04
   409       3   3.04532727e-05   5.06524150e-05
   410       1   1.07522248e-04   4.45246877e-04
   410       2   1.78809773e-05   1.45710280e-04
   410       3   3.58370981e-05   8.09403431e-06
   411       1   2.96726183e-04   3.37504767e-04
   411       2   3.87886601e-05   1.53087050e-04
   411       3   7.33460107e-06   1.40488654e-05
   412       1   2.17342784e-05   3.54511917e-04
   412       2   2.29829509e-05   7.61746971e-05
   413       1   2.00251822e-04   3.15237620e-04
   413       2   4.31561415e-05   9.56513924e-05
   414       1   2.27117703e-04   4.69387397e-04
   414       2   1.40299828e-05   2.12318216e-04
   414       3   2.85605442e-06   7.90791508e-06
   415       1   1.17937093e-05   3.54792286e-04
   415       2   7.24106626e-06   8.21242036e-05
   416       1   6.83121736e-05   3.13162100e-04
   416       2   5.47713413e-05   7.26211814e-05
   417       1   3.77346859e-04   3.00833466e-04
   417       2   2.37991109e-05   2.33712915e-04
   417       3   1.39436996e-05   4.51828749e-06
   418       1   1.20917446e-04   2.69060369e-04
   418       2   1.22550722e-05   6.84917345e-05
   419       1   4.31600219e-05   3.29211938e-04
   419       2   2.60215798e-05   1.07575399e-04
   419       3   1.62657389e-05   1.29771201e-05
   420       1   1.19280605e-04   2.72324445e-04
   420       2   2.13152075e-05   7.69807442e-05
   421       1   1.48817765e-04   2.56584522e-04
   421       2   1.10039153e-05   7.99294172e-05
   422       1   5.01360855e-05   3.15896504e-04
   422       2   9.17014108e-06   1.00802653e-04
   422       3   7.00355546e-06   7.12023093e-07
   423       1   5.12978337e-05   2.65200241e-04
   423       2   2.23087053e-05   5.56659607e-05
   424       1   1.24845637e-04   3.40158307e-04
   424       2   5.11045832e-06   1.42218791e-04
   424       3   5.69679873e-06   1.45050475e-06
   425       1   1.54205585e-05   2.80924896e-04
   425       2   6.70375612e-06   7.77250369e-05
   426       1   1.28559706e-05   2.66489163e-04
   426       2   3.49013761e-06   6.86955591e-05
   427       1   5.21865498e-05   2.26884352e-04
   427       2   3.70670720e-06   4.79949684e-05
   428       1   6.12614775e-05   2.14893355e-04
   428       2   2.53366491e-05   5.20896488e-05
   429       1   2.00970613e-04   2.02658695e-04
   429       2   3.70082237e-05   1.30155295e-04
   429       3   5.33788548e-05   9.05409460e-06
   430       1   3.93118969e-04   2.67226310e-04
   430       2   1.33009077e-04   3.06531248e-04
   430       3   6.28801962e-05   2.38622111e-05
   431       1   4.71459291e-04   3.25013032e-04
   431       2   9.91041182e-05   3.48117888e-04
   431       3   6.62544003e-05   1.20552468e-05
   432       1   4.89507933e-04   3.31166163e-04
   432       2   7.00919392e-05   3.48785849e-04
   432       3   5.45551478e-05   6.27976625e-06
   433       1   3.84515580e-04   2.61082098e-04
   433       2   2.79241298e-05   2.54914862e-04
   433       3   3.26826209e-05   2.94406187e-06
   434       1   2.12666196e-04   1.83824974e-04
   434       2   1.13719619e-05   1.31663231e-04
   434       3   7.54513619e-06   8.00916821e-06
   435       1   7.06702929e-05   2.33301016e-04
   435       2   1.56149600e-05   9.16761128e-05
   436       1   1.58245020e-04   2.91263161e-04
   436       2   6.63564380e-07   1.48222828e-04
   436       3   2.56784902e-07   1.71232042e-06
   437       1   6.87624257e-05   2.35463332e-04
   437       2   4.00952913e-06   8.43416196e-05
   438       1   3.63697162e-05   2.05468138e-04
   438       2   5.14823504e-06   6.65952229e-05
   439       1   8.17360913e-05   2.15305354e-04
   439       2   9.35617876e-06   9.07033098e-05
   440       1   8.70979146e-05   2.12253702e-04
   440       2   7.87703128e-06   9.38583393e-05
   441       1   5.83272890e-05   1.95688765e-04
   441       2   3.81880036e-06   7.22496899e-05
   442       1   8.51826394e-06   1.67595384e-04
   442       2   1.49281160e-06   4.33159637e-05
   443       1   8.86345086e-06   1.47250574e-04
   443       2   4.95981977e-06   3.17815712e-05
   444       1   5.09668633e-06   1.46816905e-04
   444       2   2.34528801e-06   3.81168912e-05
   445       1   4.39468135e-05   1.41958404e-04
   445       2   1.28272522e-06   3.12739604e-05
   446       1   2.32816616e-05   1.34232200e-04
   446       2   1.47603146e-06   2.84792027e-05
   447       1   1.87195292e-05   1.35373550e-04
   447       2   1.66016347e-06   2.81654686e-05
   448       1   1.57514290e-05   1.29722269e-04
   448       2   3.60042654e-07   2.85501926e-05
   449       1   2.20440335e-05   1.29297935e-04
   449       2   1.88137111e-06   3.00625413e-05
   450       1   9.24551246e-06   1.31061586e-04
   450       2   1.69790995e-06   2.73966720e-05
   451       1   2.88821256e-05   1.10923250e-04
   451       2   9.44289135e-07   2.36541457e-05
   452       1   2.41208651e-05   1.13517049e-04
   452       2   1.87389723e-06   2.19732976e-05
   453       1   4.14993252e-06   1.17844467e-04
   453       2   3.63538009e-06   3.19691287e-05
   454       1   3.30494505e-05   1.16979360e-04
   454       2   2.00355025e-06   2.43497090e-05
   455       1   2.56773006e-05   9.36047259e-05
   456       1   1.63546783e-04   1.69982390e-04
   456       2   1.94677095e-05   1.37063373e-04
   456       3   5.63425919e-06   7.62929105e-06
   457       1   6.21493360e-06   1.63507916e-04
   457       2   4.74691450e-07   4.10770363e-05
