  TimeWindow  Iteration  ResRel(Solid-Mesh:Displacement)  ResRel(Fluid-Mesh:Force)
   185       1   3.47640817e-03   2.59755915e-03
   185       2   1.69653813e-05   2.46319586e-03
   185       3   5.05765302e-07   1.18357933e-05
   186       1   4.59729818e-04   3.42025989e-04
   186       2   1.10014919e-05   3.34407863e-04
   186       3   2.10909920e-06   6.76742503e-06
   187       1   2.40203213e-03   1.80841719e-03
   187       2   6.47065127e-05   1.65569316e-03
   187       3   1.68966090e-05   6.06759173e-05
   188       1   5.32775529e-03   3.99481722e-03
   188       2   1.39655622e-04   3.89163400e-03
   188       3   1.38201967e-04   7.80432852e-06
   188       4   5.51511477e-07   1.01423418e-04
   188       5   1.25823392e-05   8.64688178e-06
   189       1   6.90924628e-03   5.18453564e-03
   189       2   3.81779989e-04   4.63473662e-03
   189       3   5.45413855e-05   2.41947428e-04
   189       4   8.38709593e-06   3.40205599e-05
   190       1   8.53925581e-03   6.41422687e-03
   190       2   1.77277352e-04   5.95648779e-03
   190       3   1.28553868e-05   1.18364683e-04
   190       4   1.12757870e-06   8.54014675e-06
   191       1   9.69862045e-03   7.29024447e-03
   191       2   8.68157532e-07   6.91950392e-03
   191       3   3.03164638e-07   8.68020841e-07
   192       1   1.01385415e-02   7.62344089e-03
   192       2   1.63326022e-05   7.24942428e-03
   192       3   2.45069451e-07   1.13208772e-05
   193       1   9.99351459e-03   7.51542674e-03
   193       2   1.07458787e-07   7.13484099e-03
   193       3   5.67607900e-08   1.89676937e-07
   194       1   9.30187545e-03   6.99505803e-03
   194       2   9.71285480e-07   6.63932274e-03
   194       3   1.33468359e-06   4.24683729e-07
   195       1   8.16509440e-03   6.13826671e-03
   195       2   3.78917281e-06   5.81929821e-03
   195       3   4.74764262e-07   2.45730442e-06
   196       1   6.62929243e-03   4.98193066e-03
   196       2   3.19716989e-05   4.74571304e-03
   196       3   6.58030700e-07   2.21868083e-05
   197       1   4.83549182e-03   3.63183561e-03
   197       2   3.37385841e-06   3.44214011e-03
   197       3   4.32613742e-07   2.49895687e-06
   198       1   2.84099125e-03   2.13240297e-03
   198       2   2.41535192e-06   2.01632801e-03
   198       3   5.37047538e-06   5.70601815e-06
   199       1   9.39260886e-04   7.04353632e-04
   199       2   7.30442563e-06   6.71829723e-04
   199       3   2.18789198e-07   5.28044118e-06
   200       1   1.08757761e-03   8.24098003e-04
   200       2   1.81737585e-06   7.73370948e-04
   200       3   8.25468009e-06   6.03996468e-06
   201       1   2.70140364e-03   2.02669573e-03
   201       2   3.91725652e-05   1.87960778e-03
   201       3   5.38215115e-06   3.44698246e-05
   202       1   4.44927094e-03   3.32544593e-03
   202       2   3.75287585e-05   3.11322116e-03
   202       3   1.26470641e-06   2.58637435e-05
   203       1   5.56635506e-03   4.16415326e-03
   203       2   5.57744135e-06   3.91996270e-03
   203       3   3.47477128e-07   4.00530405e-06
   204       1   6.36392132e-03   4.75861292e-03
   204       2   3.39678700e-06   4.47981352e-03
   204       3   2.75177862e-06   1.31235062e-06
   205       1   6.71826807e-03   5.02169372e-03
   205       2   2.21311593e-06   4.73010260e-03
   205       3   1.94124075e-07   1.19982744e-06
   206       1   6.78208828e-03   5.06824734e-03
   206       2   3.17182505e-06   4.77468450e-03
   206       3   1.71180584e-07   2.04046232e-06
   207       1   6.41372094e-03   4.79311684e-03
   207       2   2.90228563e-06   4.51253506e-03
   207       3   4.37889447e-07   1.42685970e-06
   208       1   5.71245837e-03   4.26945819e-03
   208       2   1.48022219e-07   4.02268929e-03
   208       3   1.21483258e-07   6.43222421e-08
   209       1   4.75199338e-03   3.55236611e-03
   209       2   4.95474814e-07   3.34839285e-03
   209       3   2.56815077e-08   2.20183315e-07
   210       1   3.57656003e-03   2.67473413e-03
   210       2   1.41043828e-05   2.53319616e-03
   210       3   1.34751934e-05   2.00333417e-05
   211       1   2.02402775e-03   1.51435138e-03
   211       2   1.10395710e-04   1.51209608e-03
   211       3   1.12651443e-04   1.62399231e-04
   211       4   5.04750951e-05   4.44908075e-05
   212       1   1.76101331e-05   2.06051465e-05
   213       1   2.13727157e-05   1.73536645e-05
   214       1   1.15331553e-03   8.64120375e-04
   214       2   4.02287716e-04   5.32271253e-04
   214       3   2.29713662e-05   3.01528932e-04
   214       4   1.32183288e-04   1.10623956e-04
   214       5   1.58692617e-05   8.28157645e-05
   215       1   2.27342121e-03   1.70285613e-03
   215       2   7.71237739e-05   1.67032291e-03
   215       3   9.13965037e-05   8.30495858e-06
   216       1   5.14546784e-03   3.86293875e-03
   216       2   9.47019429e-05   3.70434909e-03
   216       3   4.26826034e-06   4.62229799e-05
   217       1   4.14591491e-03   3.11031640e-03
   217       2   1.26313470e-05   2.95336149e-03
   217       3   5.52526086e-06   4.90092372e-06
   218       1   4.48413523e-03   3.36377048e-03
   218       2   2.02719251e-05   3.17410458e-03
   218       3   1.56681482e-06   1.14404101e-05
   219       1   4.42843984e-03   3.32446146e-03
   219       2   4.45656728e-06   3.14940743e-03
   219       3   1.12872730e-06   3.21643045e-06
   220       1   4.24620158e-03   3.18625604e-03
   220       2   4.19671668e-06   3.01423069e-03
   220       3   1.11401145e-07   3.10696529e-06
   221       1   3.85756580e-03   2.89484666e-03
   221       2   2.29566143e-06   2.74219219e-03
   221       3   4.72970715e-08   1.70301142e-06
   222       1   3.25999828e-03   2.44586467e-03
   222       2   1.30736275e-05   2.32452426e-03
   222       3   6.84142332e-07   8.68922818e-06
   223       1   2.53395106e-03   1.90104977e-03
   223       2   7.33934501e-06   1.79352435e-03
   223       3   4.26877586e-07   5.24435044e-06
   224       1   1.69569229e-03   1.27144881e-03
   224       2   9.88993802e-07   1.20171484e-03
   224       3   7.71848196e-08   8.39381150e-07
   225       1   8.15194366e-04   6.11154128e-04
   225       2   1.99911858e-05   5.92969844e-04
   225       3   4.60582599e-06   1.07477166e-05
   226       1   1.65677247e-05   1.25104917e-05
   227       1   1.17146046e-03   8.86148347e-04
   227       2   6.71463182e-05   8.78766289e-04
   227       3   2.45165307e-05   3.06273306e-05
   228       1   2.05046214e-03   1.53666165e-03
   228       2   3.34100792e-05   1.47382348e-03
   228       3   3.91012474e-06   2.66084349e-05
   229       1   2.10575072e-03   1.57537206e-03
   229       2   7.91474423e-05   1.54633654e-03
   229       3   2.60296606e-05   7.60392768e-05
   230       1   2.10099918e-03   1.57351734e-03
   230       2   1.39071144e-04   1.58369661e-03
   230       3   1.87607160e-04   4.14448682e-05
   230       4   1.20752999e-04   4.54954476e-05
   230       5   1.12583990e-05   9.94553305e-05
   231       1   2.67351907e-03   2.00562507e-03
   231       2   1.49867015e-05   1.87905669e-03
   231       3   3.28828435e-05   1.27891996e-05
   232       1   2.30877932e-03   1.72665870e-03
   232       2   5.40768297e-05   1.67162042e-03
   232       3   1.39543523e-05   3.03757263e-05
   233       1   3.08623609e-03   2.30877669e-03
   233       2   5.05968353e-06   2.17469380e-03
   233       3   1.40792131e-05   1.30006984e-05
   234       1   2.86504217e-03   2.14354156e-03
   234       2   4.24204183e-05   2.05183332e-03
   234       3   1.34932467e-05   3.89389706e-05
   235       1   2.00637918e-03   1.50249866e-03
   235       2   3.08103278e-05   1.39628687e-03
   235       3   7.07396266e-06   1.67025235e-05
   236       1   1.66548569e-03   1.24698341e-03
   236       2   6.20796274e-06   1.17257298e-03
   236       3   1.88980393e-06   5.86865067e-06
   237       1   1.30946113e-03   9.80176995e-04
   237       2   2.39589447e-05   9.43797617e-04
   237       3   9.63145825e-06   9.91364756e-06
   238       1   8.84908206e-04   6.63227994e-04
   238       2   1.39350064e-05   6.15972095e-04
   238       3   4.44592912e-06   1.33654512e-05
   239       1   2.39372831e-04   1.78718857e-04
   239       2   1.99544070e-05   1.83453962e-04
   239       3   8.28868253e-07   1.47158777e-05
   240       1   4.13340723e-04   3.17577160e-04
   240       2   3.58583083e-05   3.19455431e-04
   240       3   1.75380723e-05   3.77378979e-05
   241       1   5.50445337e-04   4.11946297e-04
   241       2   1.17932158e-04   3.05941181e-04
   241       3   2.31784808e-05   1.01543676e-04
   241       4   9.66966702e-06   9.59790345e-06
   242       1   1.44471586e-03   1.08294706e-03
   242       2   4.39620193e-04   7.10625771e-04
   242       3   2.98714754e-04   1.01455465e-04
   242       4   5.42589756e-06   2.17140920e-04
   242       5   1.40619591e-05   6.19350400e-06
   243       1   1.84294809e-03   1.38184524e-03
   243       2   4.43074392e-05   1.27559163e-03
   243       3   1.42077638e-05   2.09431262e-05
   244       1   1.52771429e-03   1.14532299e-03
   244       2   6.80619798e-06   1.08874924e-03
   244       3   4.27984168e-06   1.95395430e-06
   245       1   1.95854643e-03   1.46883423e-03
   245       2   1.87016230e-05   1.37536103e-03
   245       3   2.02461832e-07   1.37880221e-05
   246       1   1.87115789e-03   1.40291470e-03
   246       2   1.56737404e-05   1.33859042e-03
   246       3   9.39762055e-07   1.03576590e-05
   247       1   1.77044535e-03   1.32735798e-03
   247       2   1.03769071e-05   1.24805887e-03
   247       3   9.75238760e-05   8.03274109e-05
   248       1   3.40955197e-03   2.55793071e-03
   248       2   3.31864129e-03   6.45566002e-05
   248       3   3.29389654e-03   1.83620059e-05
   248       4   3.32660811e-03   2.37342709e-05
   248       5   3.33907260e-03   8.88334584e-06
   248       6   3.05704589e-03   2.00969070e-04
   248       7   2.79290367e-05   2.19122008e-03
   248       8   5.73313415e-06   1.64938810e-05
   249       1   1.47357055e-03   1.10483954e-03
   249       2   5.43677170e-06   1.04923821e-03
   249       3   1.02942267e-06   4.71403191e-06
   250       1   1.08450029e-03   8.13147198e-04
   250       2   7.40319323e-05   8.24493715e-04
   250       3   1.27647781e-05   4.31512082e-05
   251       1   8.82698172e-04   6.61634435e-04
   251       2   5.60856766e-05   5.86488526e-04
   251       3   8.94731878e-06   4.64952985e-05
   252       1   4.45283060e-04   3.33984917e-04
   252       2   2.87302747e-05   3.37203878e-04
   252       3   4.05421549e-06   1.74439793e-05
   253       1   3.27362588e-05   3.19660497e-05
   254       1   1.67728912e-04   1.32646419e-04
   254       2   3.92809977e-05   9.18830161e-05
   255       1   1.50185635e-03   1.13209077e-03
   255       2   1.34146594e-04   9.67647446e-04
   255       3   2.24872441e-05   1.12554777e-04
   255       4   1.48039001e-06   1.70264471e-05
   256       1   9.93230175e-04   7.44877646e-04
   256       2   3.72142028e-05   6.76775517e-04
   256       3   2.97456101e-06   2.45782517e-05
   257       1   1.14321328e-03   8.56224107e-04
   257       2   1.72475130e-05   8.22059603e-04
   257       3   4.79655279e-06   8.79730420e-06
   258       1   1.38393130e-03   1.03663808e-03
   258       2   5.90376997e-05   9.36663173e-04
   258       3   7.14615424e-06   4.75126669e-05
   259       1   1.45609794e-03   1.09043188e-03
   259       2   2.94496861e-05   1.05212808e-03
   259       3   3.74289760e-06   1.84081718e-05
   260       1   1.34075359e-03   1.00477051e-03
   260       2   9.12421807e-06   9.55294218e-04
   260       3   1.60257541e-05   5.05601637e-06
   261       1   1.46750406e-03   1.09927890e-03
   261       2   2.67894386e-05   1.05840180e-03
   261       3   8.15319721e-06   2.55403829e-05
   262       1   9.03172625e-04   6.76133844e-04
   262       2   4.78571003e-05   6.75731910e-04
   262       3   4.38292249e-05   6.60465172e-08
   263       1   1.61084333e-03   1.20625794e-03
   263       2   2.96608169e-04   9.28183835e-04
   263       3   1.00864566e-04   2.83223317e-04
   263       4   1.88935249e-05   8.51414622e-05
   264       1   1.92810528e-04   1.45134635e-04
   264       2   1.89988430e-04   3.53654512e-06
   264       3   4.79709038e-05   1.01654203e-04
   264       4   2.55526773e-06   3.64700686e-05
   265       1   3.34574602e-04   2.50323797e-04
   265       2   9.64279784e-05   3.06116584e-04
   265       3   4.41416532e-05   3.11190088e-05
   266       1   8.72085110e-04   6.60498612e-04
   266       2   9.88405230e-05   5.45970553e-04
   266       3   6.81130078e-05   2.28100024e-05
   267       1   1.50928859e-03   1.14011326e-03
   267       2   1.21774880e-04   9.84417116e-04
   267       3   7.87610469e-05   3.07593240e-05
   268       1   1.04738368e-03   7.92752172e-04
   268       2   5.05322644e-06   7.38657678e-04
   268       3   1.00155887e-06   4.63908120e-06
   269       1   5.82570063e-04   4.42976808e-04
   269       2   3.99900311e-05   4.42269225e-04
   269       3   2.88257932e-05   5.87062678e-06
   270       1   1.28757826e-03   9.69571404e-04
   270       2   5.54645316e-05   8.73175620e-04
   270       3   4.39351397e-05   8.61358564e-06
   271       1   4.05549811e-06   1.45780648e-05
   272       1   9.34937642e-04   7.09469536e-04
   272       2   1.82902797e-04   7.94299714e-04
   272       3   1.09472834e-04   4.60001240e-05
   272       4   9.79151926e-05   8.86035509e-06
   273       1   2.72670021e-03   2.05194000e-03
   273       2   2.97017191e-05   1.96098791e-03
   273       3   1.07460011e-04   5.36529942e-05
   273       4   5.49598751e-05   3.82555082e-05
   274       1   1.93079984e-03   1.44979051e-03
   274       2   1.58150954e-05   1.38024309e-03
   274       3   2.65705333e-05   3.02851605e-05
   275       1   2.95121843e-04   2.18372330e-04
   275       2   3.64969978e-05   2.33725380e-04
   275       3   1.91247383e-05   3.81075542e-05
   276       1   2.59522972e-04   1.95156217e-04
   276       2   1.06364298e-04   2.70838719e-04
   276       3   1.18363023e-04   3.95057461e-06
   276       4   1.35928148e-05   9.82818369e-05
   277       1   1.48474776e-04   1.12730758e-04
   277       2   1.97150994e-04   3.55202106e-05
   277       3   1.29996442e-04   4.81158286e-05
   277       4   9.75213576e-05   1.68068071e-04
   277       5   1.04978307e-05   7.88436787e-05
   278       1   2.94360635e-07   1.24892525e-07
   279       1   5.07579771e-05   4.54473001e-05
   280       1   1.10323499e-03   8.35647575e-04
   280       2   1.73970977e-04   6.55360540e-04
   280       3   1.04362899e-04   1.99301784e-04
   280       4   3.55053587e-04   1.90894079e-04
   280       5   4.17434276e-04   4.10012668e-05
   280       6   8.11488213e-05   2.40236242e-04
   280       7   7.58472334e-05   4.01601269e-06
   281       1   1.77348716e-03   1.33547125e-03
   281       2   7.06480371e-04   1.76639874e-03
   281       3   3.47745891e-04   2.58194134e-04
   281       4   4.98958706e-05   2.13375004e-04
   281       5   2.74929341e-05   2.28164171e-05
   282       1   1.08394316e-03   8.10472262e-04
   282       2   3.04931166e-04   5.55215891e-04
   282       3   5.99815206e-05   1.76985395e-04
   282       4   5.16007178e-05   7.87885659e-05
   283       1   1.61824034e-03   1.21836660e-03
   283       2   5.08765899e-04   7.84937655e-04
   283       3   1.66665852e-04   4.80773230e-04
   283       4   5.78834685e-05   8.00231326e-05
   284       1   1.79710397e-03   1.34030120e-03
   284       2   2.78236875e-05   1.25658668e-03
   284       3   4.04705252e-04   3.15012508e-04
   284       4   1.15136837e-03   5.33768011e-04
   284       5   8.25470232e-04   2.33897121e-04
   284       6   2.97553236e-04   3.86950321e-04
   284       7   7.64347924e-04   3.33598775e-04
   284       8   2.48195603e-04   3.67644176e-04
   284       9   8.60798296e-05   1.14446992e-04
   284      10   9.05119442e-06   6.19808614e-05
   285       1   8.68039609e-04   6.44507443e-04
   285       2   3.23037446e-04   3.85984971e-04
   285       3   1.16691695e-04   1.48853237e-04
   285       4   1.86096403e-05   6.87812417e-05
   286       1   3.05975455e-04   2.33453564e-04
   286       2   4.00797005e-05   2.45857122e-04
   286       3   3.97310007e-05   6.27089000e-06
   287       1   1.31028482e-03   9.87946458e-04
   287       2   8.48193689e-04   3.20637325e-04
   287       3   2.99648919e-04   8.20395947e-04
   287       4   2.02305537e-04   6.11957753e-05
   287       5   1.03554993e-04   7.15705737e-05
   287       6   1.05609085e-04   1.39888333e-06
   287       7   6.02921286e-05   4.01223635e-05
   288       1   1.59407441e-03   1.19106597e-03
   288       2   1.47029346e-04   1.02844023e-03
   288       3   1.01053918e-04   1.74325827e-04
   288       4   6.83878893e-05   1.20587670e-04
   288       5   6.05111708e-05   5.11949607e-06
   289       1   7.87362830e-04   5.92287455e-04
   289       2   6.93311339e-06   5.66002477e-04
   289       3   1.11221647e-05   1.19331897e-05
   290       1   3.71408471e-04   2.79408438e-04
   290       2   6.50668621e-05   2.22061182e-04
   290       3   5.45439114e-05   5.62349924e-06
   291       1   9.95625373e-04   7.49213099e-04
   291       2   6.28436104e-05   7.45956207e-04
   291       3   3.59199185e-05   1.45651893e-05
   292       1   8.45949547e-04   6.34453904e-04
   292       2   1.37836758e-05   6.11556308e-04
   292       3   1.02553663e-05   1.71271658e-05
   293       1   8.51923298e-05   6.64722182e-05
   294       1   1.27992807e-03   9.67612918e-04
   294       2   4.33840506e-06   9.03953387e-04
   294       3   2.82857194e-05   1.62183421e-05
   295       1   8.77427729e-04   6.63350168e-04
   295       2   3.24345352e-05   6.00509564e-04
   295       3   1.70770548e-05   1.07931568e-05
   296       1   1.05324970e-04   8.33420219e-05
   296       2   2.44982116e-05   9.33555012e-05
   297       1   9.00575689e-04   6.74605028e-04
   297       2   1.46302113e-06   6.40089700e-04
   297       3   1.11289511e-06   6.26309760e-07
   298       1   4.85976223e-04   3.64135458e-04
   298       2   2.52344303e-05   3.62639720e-04
   298       3   4.61560638e-06   1.46481260e-05
   299       1   5.18218085e-04   3.87358698e-04
   299       2   5.16248352e-06   3.64782177e-04
   299       3   3.08364706e-06   1.39813846e-06
   300       1   3.30360930e-04   2.48655809e-04
   300       2   1.75145493e-05   2.47338099e-04
   300       3   4.10226418e-06   1.52719747e-05
   301       1   2.26858818e-04   1.69122972e-04
   301       2   2.56485715e-05   1.43932808e-04
   301       3   3.49566492e-06   1.48048524e-05
   302       1   1.55774205e-04   1.16901095e-04
   302       2   8.34034356e-06   1.16895578e-04
   302       3   7.14416366e-06   1.22937781e-08
   303       1   2.77773635e-04   2.09009717e-04
   303       2   3.47726382e-06   1.94740033e-04
   303       3   2.14724153e-05   1.23118128e-05
   304       1   3.65819678e-04   2.80913773e-04
   304       2   5.17192268e-06   2.57308706e-04
   304       3   3.55320865e-06   5.92746342e-06
   305       1   1.09313730e-04   8.35758898e-05
   305       2   8.38304156e-06   8.36396967e-05
   306       1   2.76782248e-04   2.06980104e-04
   306       2   1.39312597e-05   2.06952446e-04
   306       3   1.25848351e-05   1.43107851e-08
   307       1   4.36051852e-04   3.26515813e-04
   307       2   4.18573520e-05   2.79256946e-04
   307       3   8.02346425e-06   2.49411014e-05
   308       1   8.35016821e-05   6.36313908e-05
   309       1   1.33810953e-03   1.01136164e-03
   309       2   3.55271500e-05   9.24829638e-04
   309       3   2.01656295e-05   4.06696882e-05
   310       1   1.81195454e-04   1.37245040e-04
   310       2   2.68853181e-05   1.48437195e-04
   310       3   1.14364730e-05   4.29713084e-06
   311       1   1.70525485e-06   6.81919050e-06
   312       1   2.53163108e-04   1.96769030e-04
   312       2   2.91555527e-05   1.99766402e-04
   312       3   6.08166596e-06   1.80482604e-05
   313       1   2.99854115e-04   2.21497874e-04
   313       2   1.30561939e-04   1.17616247e-04
   313       3   1.40106532e-04   7.12161499e-06
   313       4   4.01152573e-05   1.33332876e-04
   313       5   5.73500780e-06   2.63350607e-05
   314       1   3.19031876e-04   2.41799634e-04
   314       2   6.27409222e-06   2.32840314e-04
   314       3   1.32059633e-05   1.57889271e-05
   315       1   8.32808778e-05   7.28063554e-05
   316       1   1.73574440e-03   1.30904199e-03
   316       2   5.50165650e-04   8.33609342e-04
   316       3   5.75058007e-05   4.42272393e-04
   316       4   2.85317585e-05   2.26496678e-05
   317       1   7.70687839e-04   5.81338170e-04
   317       2   4.08695092e-05   5.79221486e-04
   317       3   2.22841791e-05   1.51074759e-05
   318       1   5.60569290e-04   4.15575274e-04
   318       2   2.38609005e-05   4.12871630e-04
   318       3   1.54899763e-05   2.63121477e-05
   319       1   2.21815243e-04   1.72778578e-04
   319       2   3.05051677e-06   1.60965969e-04
   319       3   7.58262833e-06   7.74129623e-06
   320       1   1.56508598e-04   1.24185460e-04
   320       2   1.20410903e-05   1.03868724e-04
   320       3   2.76304300e-06   1.03249637e-05
   321       1   6.03973056e-07   1.82884961e-06
   322       1   1.07045197e-04   8.62019570e-05
   322       2   1.28462998e-05   8.62135083e-05
   323       1   3.96687139e-04   2.97675639e-04
   323       2   6.91137141e-05   2.32059929e-04
   323       3   2.30173670e-05   6.59963094e-05
   324       1   6.35384895e-04   4.75652967e-04
   324       2   3.99922824e-05   4.75889183e-04
   324       3   3.78491808e-05   2.04358864e-08
   325       1   9.12620813e-04   6.84081181e-04
   325       2   9.65935120e-05   7.12985107e-04
   325       3   7.97356465e-05   4.78986051e-06
   326       1   1.74270773e-03   1.31261162e-03
   326       2   9.04544312e-05   1.30048066e-03
   326       3   6.90020695e-05   1.23709645e-05
   327       1   1.62121152e-03   1.22108935e-03
   327       2   5.30821142e-05   1.11094996e-03
   327       3   1.30314263e-05   4.57471339e-05
   328       1   4.89782997e-04   3.58595733e-04
   328       2   1.36870436e-04   4.36729592e-04
   328       3   1.24759625e-05   7.90871140e-05
   329       1   4.55018632e-04   3.46062501e-04
   329       2   2.56851746e-05   3.41629542e-04
   329       3   1.94376671e-05   9.06536929e-06
   330       1   5.36952782e-04   4.00279497e-04
   330       2   5.59315000e-06   3.78179665e-04
   330       3   9.48819097e-06   2.87647075e-06
   331       1   8.00086511e-07   1.10485170e-07
   332       1   7.20754101e-07   1.27566658e-07
   333       1   1.03548703e-04   8.35380600e-05
   333       2   3.28332991e-05   5.02527930e-05
   334       1   4.87580588e-04   3.71912576e-04
   334       2   2.25089099e-05   3.64765242e-04
   334       3   6.22488461e-06   2.13022656e-05
   335       1   3.08321861e-04   2.36539447e-04
   335       2   1.04083950e-05   2.12119834e-04
   335       3   9.21390456e-06   1.18368465e-06
   336       1   6.03515835e-05   4.74631245e-05
   337       1   9.65493070e-04   7.32145452e-04
   337       2   1.31101122e-05   6.77805177e-04
   337       3   6.53427591e-05   3.48270741e-05
   338       1   1.47309597e-03   1.10829640e-03
   338       2   1.55051779e-04   9.32475768e-04
   338       3   3.67826099e-05   8.48482225e-05
   339       1   4.22351736e-04   3.21078147e-04
   339       2   9.73286591e-06   2.93570492e-04
   339       3   1.33446899e-05   2.99038563e-06
   340       1   5.29240487e-04   4.02872713e-04
   340       2   7.66060601e-05   3.21727262e-04
   340       3   6.79325226e-05   6.54343040e-06
   341       1   1.05114220e-03   7.94732686e-04
   341       2   2.00396146e-04   6.03153014e-04
   341       3   9.68843477e-05   7.15787730e-05
   342       1   2.04688456e-03   1.54282289e-03
   342       2   1.74719048e-04   1.32843909e-03
   342       3   3.94290943e-05   9.27907960e-05
   343       1   5.59244175e-04   4.27610423e-04
   343       2   3.78925374e-05   4.24511182e-04
   343       3   2.66117511e-05   6.61439531e-06
   344       1   4.08887672e-04   3.10192894e-04
   344       2   2.36040354e-05   3.10261109e-04
   344       3   1.88213048e-05   1.94649686e-08
   345       1   3.34817602e-04   2.56989252e-04
   345       2   1.81950826e-05   2.57046649e-04
   345       3   1.27825408e-05   1.16950495e-08
   346       1   2.92564339e-04   2.27660673e-04
   346       2   1.54440377e-05   2.27721403e-04
   346       3   9.94930939e-06   4.57714991e-09
   347       1   3.06541232e-04   2.39909071e-04
   347       2   1.02216172e-04   1.45137476e-04
   347       3   1.02351176e-04   1.49615660e-07
   347       4   1.03539039e-04   7.74845445e-07
   347       5   9.99667349e-05   2.42345594e-06
   348       1   1.76893575e-03   1.33462586e-03
   348       2   6.68514890e-07   1.25176178e-03
   348       3   1.96360427e-05   1.74773622e-05
   349       1   3.09197606e-04   2.36754299e-04
   349       2   8.51844614e-05   2.76384780e-04
   349       3   5.13553183e-05   1.29562474e-05
   350       1   8.79397176e-04   6.63952161e-04
   350       2   1.51270857e-06   6.24553207e-04
   350       3   1.78791624e-05   1.22394843e-05
   351       1   4.63817317e-04   3.53615962e-04
   351       2   1.89138309e-05   3.42640552e-04
   351       3   1.44405013e-05   3.61553607e-06
   352       1   4.32788811e-04   3.24173951e-04
   352       2   1.10572433e-05   3.14936373e-04
   352       3   2.44459007e-06   9.36300211e-06
   353       1   1.26335410e-04   9.49089154e-05
   353       2   1.50218179e-06   8.84969082e-05
   354       1   1.51753378e-04   1.13001220e-04
   354       2   7.42066720e-06   1.13008356e-04
   354       3   6.46395871e-06   5.15893442e-09
   355       1   3.05015210e-04   2.28604260e-04
   355       2   4.55928288e-05   1.84494224e-04
   355       3   1.50067542e-05   2.16436147e-05
   356       1   1.22507747e-04   9.88220193e-05
   356       2   1.86974591e-05   1.01064921e-04
   356       3   5.59772484e-06   4.12896982e-06
   357       1   4.81396015e-07   5.47176436e-08
   358       1   8.16960223e-05   6.23204600e-05
   359       1   1.49857624e-03   1.12878245e-03
   359       2   1.21437952e-04   9.71590120e-04
   359       3   5.34615951e-05   5.08722095e-05
   360       1   1.02752503e-03   7.79342336e-04
   360       2   2.83485472e-05   7.08177308e-04
   360       3   2.33539079e-06   1.99508101e-05
   361       1   8.33431848e-06   1.83010939e-05
   362       1   1.56456997e-04   1.27053486e-04
   362       2   5.30453648e-05   1.53081348e-04
   362       3   3.67100714e-05   1.03236862e-05
   363       1   6.95190700e-04   5.26208488e-04
   363       2   4.25647775e-06   4.93538576e-04
   363       3   4.07208085e-05   2.74739001e-05
   364       1   7.87906935e-04   5.95282712e-04
   364       2   8.12366027e-05   5.01275395e-04
   364       3   1.56517696e-05   4.84351748e-05
   365       1   2.22173786e-04   1.70297706e-04
   365       2   1.79172603e-05   1.70760814e-04
   365       3   3.88864079e-06   1.25030436e-05
   366       1   5.44495940e-07   5.71988911e-06
   367       1   9.49162500e-05   7.84698401e-05
   368       1   1.72778504e-03   1.30353765e-03
   368       2   7.68180632e-05   1.16976038e-03
   368       3   5.41280461e-05   9.18210077e-05
   369       1   9.58168088e-04   7.13316921e-04
   369       2   1.29402338e-05   6.70941337e-04
   369       3   3.57117076e-05   1.60066234e-05
   370       1   6.94005747e-04   5.21627484e-04
   370       2   8.65282504e-06   4.89803347e-04
   370       3   1.39417670e-04   9.58074460e-05
   370       4   1.43183361e-04   2.52279967e-06
   370       5   7.64067715e-06   9.73574434e-05
   371       1   7.60856793e-05   6.15091599e-05
   372       1   1.50792420e-03   1.13508241e-03
   372       2   1.98986010e-04   9.27781855e-04
   372       3   8.54864599e-05   8.08088148e-05
   373       1   1.55194592e-03   1.17215758e-03
   373       2   5.80837798e-06   1.09721897e-03
   373       3   1.59832231e-05   1.61128713e-05
   374       1   2.60308490e-04   1.93390684e-04
   374       2   4.51788715e-05   2.15664981e-04
   374       3   1.19793216e-05   1.74873506e-05
   375       1   2.20566801e-04   1.71805474e-04
   375       2   9.42622517e-06   1.50587386e-04
   375       3   3.78549039e-05   2.05590456e-05
   376       1   8.00675395e-04   6.07492971e-04
   376       2   2.49063684e-05   5.88641736e-04
   376       3   2.86814276e-05   3.79553475e-05
   377       1   5.14326480e-04   3.91139904e-04
   377       2   2.02517515e-05   3.51638155e-04
   377       3   2.01820881e-05   3.71115742e-08
   378       1   4.20869480e-04   3.21668539e-04
   378       2   1.84767558e-05   2.87030481e-04
   378       3   2.09041423e-05   1.74008235e-06
   379       1   3.82826650e-04   2.93873879e-04
   379       2   1.86226826e-05   2.60384055e-04
   379       3   1.73366848e-05   9.36593979e-07
   380       1   3.48684904e-04   2.67389707e-04
   380       2   3.26294511e-05   2.26013642e-04
   380       3   3.11778700e-05   1.11267050e-06
   381       1   5.98366272e-04   4.53941044e-04
   381       2   9.03739983e-05   3.61064014e-04
   381       3   2.92881592e-05   4.52198891e-05
   382       1   5.60160305e-04   4.24428786e-04
   382       2   8.04395933e-05   3.40628732e-04
   382       3   2.46380372e-05   4.12950265e-05
   383       1   4.74255984e-04   3.59812703e-04
   383       2   3.83357652e-05   3.11690554e-04
   383       3   2.41077342e-05   9.68134199e-06
   384       1   4.62753938e-04   3.51545597e-04
   384       2   9.28318169e-05   2.62067869e-04
   384       3   4.69652253e-05   3.36744916e-05
