  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 1.48000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.26819765e-06   7.89362008e-03  -2.00013405e-44
 1.50000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.16337306e-06   7.92220454e-03  -1.68045892e-44
 1.52000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.03955818e-06   7.95079084e-03  -1.36510356e-44
 1.54000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.89662689e-06   7.96716788e-03  -1.02382857e-44
 1.56000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.73591178e-06   7.98238260e-03  -6.71753535e-45
 1.58000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.56641527e-06   7.98898409e-03  -3.87717582e-45
 1.60000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.39179385e-06   7.99253925e-03  -1.22311162e-45
 1.62000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.21967646e-06   7.99170097e-03   6.96562589e-46
 1.64000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   2.05535719e-06   7.98747678e-03   2.04114541e-45
 1.66000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.89704816e-06   7.98141743e-03   3.41272853e-45
 1.68000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.74299858e-06   7.97250927e-03   4.77351247e-45
 1.70000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.59191491e-06   7.96262737e-03   6.17749612e-45
 1.72000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.44325146e-06   7.94924302e-03   7.55987988e-45
 1.74000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.29634882e-06   7.93567365e-03   9.00706303e-45
 1.76000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.15142639e-06   7.91804240e-03   1.04110464e-44
 1.78000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.00805829e-06   7.90041094e-03   1.18366290e-44
 1.80000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   8.66733810e-07   7.87934917e-03   1.32190120e-44
 1.82000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   7.27230838e-07   7.85777256e-03   1.46013955e-44
 1.84000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   5.90033470e-07   7.83370843e-03   1.59837784e-44
 1.86000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   4.55151425e-07   7.80855545e-03   1.73661613e-44
 1.88000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   3.22934401e-07   7.78175872e-03   1.86621447e-44
 1.90000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   1.93654649e-07   7.75345351e-03   1.99581281e-44
 1.92000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04   6.74254534e-08   7.72422434e-03   2.11677126e-44
 1.94000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.51705290e-08   7.69326409e-03   2.22908981e-44
 1.96000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.74324872e-07   7.66193287e-03   2.31548873e-44
 1.98000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -2.89097377e-07   7.62884063e-03   2.35004828e-44
 2.00000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.00080274e-07   7.59574839e-03   2.37596796e-44
 2.02000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.05952903e-07   7.56109030e-03   2.39324774e-44
 2.04000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.07377786e-07   7.52643240e-03   2.41052752e-44
 2.06000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -7.03423629e-07   7.49097115e-03   2.40188771e-44
 2.08000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -7.94425355e-07   7.45534056e-03   2.40188769e-44
 2.10000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -8.79809572e-07   7.41946787e-03   2.38460787e-44
 2.12000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -9.59595963e-07   7.38346603e-03   2.36732809e-44
 2.14000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.03357360e-06   7.34758906e-03   2.33276853e-44
 2.16000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.10145775e-06   7.31184845e-03   2.29820896e-44
 2.18000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.16339177e-06   7.27637105e-03   2.26364945e-44
 2.20000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.21880842e-06   7.24149457e-03   2.21181013e-44
 2.22000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.26818139e-06   7.20680926e-03   2.15997080e-44
 2.24000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.31069533e-06   7.17339379e-03   2.09085172e-44
 2.26000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.34705018e-06   7.13997964e-03   2.03037251e-44
 2.28000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.37637169e-06   7.10850785e-03   1.95261354e-44
 2.30000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.39928401e-06   7.07712652e-03   1.87485473e-44
 2.32000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.41529937e-06   7.04775489e-03   1.78845593e-44
 2.34000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.42475413e-06   7.01894273e-03   1.70205709e-44
 2.36000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.42748719e-06   6.99199051e-03   1.60269838e-44
 2.38000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.42360279e-06   6.96623530e-03   1.50333977e-44
 2.40000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.41321884e-06   6.94200664e-03   1.39966121e-44
 2.42000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.39627132e-06   6.91976071e-03   1.28734271e-44
 2.44000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.37309456e-06   6.89852868e-03   1.17502421e-44
 2.46000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.34351592e-06   6.88016683e-03   1.05406582e-44
 2.48000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.30801937e-06   6.86217048e-03   9.33107437e-45
 2.50000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.26639582e-06   6.84800695e-03   8.03509167e-45
 2.52000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.21915151e-06   6.83384352e-03   6.73910930e-45
 2.54000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.16622834e-06   6.82373450e-03   5.37832751e-45
 2.56000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.10802395e-06   6.81401185e-03   3.99594614e-45
 2.58000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -1.04469147e-06   6.80769372e-03   2.57036524e-45
 2.60000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -9.76521087e-07   6.80257815e-03   1.12318486e-45
 2.62000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -9.06084726e-07   6.79967283e-03  -1.05298485e-46
 2.64000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -8.35123620e-07   6.79846889e-03  -1.16638422e-45
 2.66000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -7.65372480e-07   6.79826411e-03  -2.01417275e-45
 2.68000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.99468914e-07   6.79961247e-03  -2.52716574e-45
 2.70000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -6.36526688e-07   6.80128349e-03  -3.03475906e-45
 2.72000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.75889599e-07   6.80411689e-03  -3.53155234e-45
 2.74000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -5.16982304e-07   6.80701107e-03  -4.01754556e-45
 2.76000000e-01   1.02500000e-02   1.13000000e-02   5.00000000e-04  -4.59649314e-07   6.81124187e-03  -4.51433896e-45
