  Time  Coordinate0  Coordinate1  Coordinate2  Force0  Force1  Force2
 2.68000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -6.99468917e-07  -6.79961247e-03  -8.07018044e-39
 2.70000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -6.36526694e-07  -6.80128349e-03   1.55026772e-37
 2.72000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -5.75889605e-07  -6.80411689e-03  -1.54401841e-37
 2.74000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -5.16982305e-07  -6.80701107e-03  -4.54262512e-37
 2.76000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -4.59649318e-07  -6.81124187e-03  -4.66424489e-37
 2.78000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -4.03577932e-07  -6.81547264e-03  -4.24369588e-37
 2.80000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -3.48851093e-07  -6.82082789e-03  -4.65907252e-37
 2.82000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.95304247e-07  -6.82635188e-03  -3.97583459e-37
 2.84000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.43076951e-07  -6.83268064e-03  -4.06957357e-37
 2.86000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.92127063e-07  -6.83936172e-03   2.97734811e-37
 2.88000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -1.42562599e-07  -6.84656142e-03   7.82890927e-37
 2.90000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -9.44629378e-08  -6.85423689e-03   7.78421778e-37
 2.92000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -4.78515482e-08  -6.86219149e-03   8.67960334e-37
 2.94000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04  -2.94070294e-09  -6.87066899e-03   7.89791986e-37
 2.96000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.03693961e-08  -6.87925000e-03   7.65792476e-37
 2.98000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   8.17218456e-08  -6.88832234e-03   6.59965321e-37
 3.00000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.21363788e-07  -6.89739477e-03   6.29294200e-37
 3.02000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.58796185e-07  -6.90683864e-03   1.13388309e-36
 3.04000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   1.94292608e-07  -6.91628259e-03   1.09232287e-36
 3.06000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.27492951e-07  -6.92584138e-03   5.01781141e-37
 3.08000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.58547091e-07  -6.93542428e-03   4.41102622e-37
 3.10000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   2.87239803e-07  -6.94494553e-03  -5.49523087e-37
 3.12000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.13595029e-07  -6.95443380e-03  -7.53072006e-37
 3.14000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.37547806e-07  -6.96376287e-03  -2.16369198e-37
 3.16000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.59004154e-07  -6.97291844e-03  -3.86100684e-37
 3.18000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.78041707e-07  -6.98190472e-03  -3.98101056e-37
 3.20000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   3.94462436e-07  -6.99050439e-03  -4.98162218e-37
 3.22000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.08471345e-07  -6.99900385e-03  -4.73409531e-37
 3.24000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.19791038e-07  -7.00683568e-03  -3.52391485e-37
 3.26000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.28704699e-07  -7.01466757e-03  -3.41196977e-37
 3.28000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.34937322e-07  -7.02158076e-03  -3.44866680e-37
 3.30000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.38737690e-07  -7.02845218e-03  -2.72514592e-37
 3.32000000e-01   1.02500000e-02   1.02000000e-02   5.00000000e-04   4.39983933e-07  -7.03443948e-03  -6.73429247e-38
