// Tabela de pressao cinematica p/rho [m^2/s^2] vs tempo [s].
// Onda arterial OMVS 6-piece (Sala 2019 / Guidoboni et al.)
// SP = 120.0 mmHg, DP = 80.0 mmHg, HR = 69.0 bpm
// T = 0.8696 s, rho = 1050.0 kg/m^3
// inlet: drive_offset = +5.0 Pa
// Gerada por brunaStuff/gen_ao_mestrado_omvs_pressure.py
(
    (1.721739  10.172544)
    (1.726087  10.168223)
    (1.730435  10.165133)
    (1.734783  10.163277)
    (1.739130  10.162658)
    (1.743478  10.175164)
    (1.747826  10.212374)
    (1.752174  10.273373)
    (1.756522  10.356657)
    (1.760870  10.460176)
    (1.765217  10.581382)
    (1.769565  10.717289)
    (1.773913  10.864551)
    (1.778261  11.019543)
    (1.782609  11.178448)
    (1.786957  11.337352)
    (1.791304  11.492344)
    (1.795652  11.639607)
    (1.800000  11.775514)
    (1.804348  11.896719)
    (1.808696  12.000239)
    (1.813043  12.083523)
    (1.817391  12.144521)
    (1.821739  12.181731)
    (1.826087  12.194237)
    (1.830435  12.223514)
    (1.834783  12.310221)
    (1.839130  12.451024)
    (1.843478  12.640514)
    (1.847826  12.871408)
    (1.852174  13.134833)
    (1.856522  13.420666)
    (1.860870  13.717922)
    (1.865217  14.015178)
    (1.869565  14.301011)
    (1.873913  14.564435)
    (1.878261  14.795329)
    (1.882609  14.984819)
    (1.886957  15.125623)
    (1.891304  15.212329)
    (1.895652  15.241606)
    (1.900000  15.231830)
    (1.904348  15.202667)
    (1.908696  15.154619)
    (1.913043  15.088505)
    (1.917391  15.005458)
    (1.921739  14.906899)
    (1.926087  14.794513)
    (1.930435  14.670225)
    (1.934783  14.536159)
    (1.939130  14.394612)
    (1.943478  14.248003)
    (1.947826  14.098843)
    (1.952174  13.949682)
    (1.956522  13.803074)
    (1.960870  13.661526)
    (1.965217  13.527461)
    (1.969565  13.403173)
    (1.973913  13.290787)
    (1.978261  13.192228)
    (1.982609  13.109181)
    (1.986957  13.043067)
    (1.991304  12.995018)
    (1.995652  12.965856)
    (2.000000  12.956080)
    (2.004348  12.959206)
    (2.008696  12.968509)
    (2.013043  12.983758)
    (2.017391  13.004579)
    (2.021739  13.030459)
    (2.026087  13.060760)
    (2.030435  13.094737)
    (2.034783  13.131553)
    (2.039130  13.170301)
    (2.043478  13.210027)
    (2.047826  13.249753)
    (2.052174  13.288501)
    (2.056522  13.325317)
    (2.060870  13.359293)
    (2.065217  13.389595)
    (2.069565  13.415475)
    (2.073913  13.436296)
    (2.078261  13.451545)
    (2.082609  13.460848)
    (2.086957  13.463974)
    (2.091304  13.460496)
    (2.095652  13.450101)
    (2.100000  13.432902)
    (2.104348  13.409087)
    (2.108696  13.378918)
    (2.113043  13.342725)
    (2.117391  13.300905)
    (2.121739  13.253916)
    (2.126087  13.202272)
    (2.130435  13.146540)
    (2.134783  13.087330)
    (2.139130  13.025291)
    (2.143478  12.961102)
    (2.147826  12.895468)
    (2.152174  12.829106)
    (2.156522  12.762744)
    (2.160870  12.697109)
    (2.165217  12.632921)
    (2.169565  12.570882)
    (2.173913  12.511672)
    (2.178261  12.455939)
    (2.182609  12.404296)
    (2.186957  12.357307)
    (2.191304  12.315486)
    (2.195652  12.279294)
    (2.200000  12.249125)
    (2.204348  12.225310)
    (2.208696  12.208111)
    (2.213043  12.197715)
    (2.217391  12.194237)
    (2.221739  12.193619)
    (2.226087  12.191763)
    (2.230435  12.188673)
    (2.234783  12.184352)
    (2.239130  12.178805)
    (2.243478  12.172040)
    (2.247826  12.164064)
    (2.252174  12.154887)
    (2.256522  12.144521)
    (2.260870  12.132978)
    (2.265217  12.120271)
    (2.269565  12.106418)
    (2.273913  12.091433)
    (2.278261  12.075337)
    (2.282609  12.058147)
    (2.286957  12.039886)
    (2.291304  12.020575)
    (2.295652  12.000239)
    (2.300000  11.978901)
    (2.304348  11.956588)
    (2.308696  11.933327)
    (2.313043  11.909146)
    (2.317391  11.884074)
    (2.321739  11.858144)
    (2.326087  11.831385)
    (2.330435  11.803830)
    (2.334783  11.775514)
    (2.339130  11.746470)
    (2.343478  11.716734)
    (2.347826  11.686343)
    (2.352174  11.655332)
    (2.356522  11.623741)
    (2.360870  11.591607)
    (2.365217  11.558969)
    (2.369565  11.525868)
    (2.373913  11.492344)
    (2.378261  11.458437)
    (2.382609  11.424189)
    (2.386957  11.389642)
    (2.391304  11.354838)
    (2.395652  11.319818)
    (2.400000  11.284627)
    (2.404348  11.249306)
    (2.408696  11.213898)
    (2.413043  11.178448)
    (2.417391  11.142997)
    (2.421739  11.107590)
    (2.426087  11.072269)
    (2.430435  11.037077)
    (2.434783  11.002058)
    (2.439130  10.967253)
    (2.443478  10.932706)
    (2.447826  10.898458)
    (2.452174  10.864551)
    (2.456522  10.831027)
    (2.460870  10.797926)
    (2.465217  10.765289)
    (2.469565  10.733155)
    (2.473913  10.701563)
    (2.478261  10.670553)
    (2.482609  10.640161)
    (2.486957  10.610425)
    (2.491304  10.581382)
    (2.495652  10.553065)
    (2.500000  10.525511)
    (2.504348  10.498752)
    (2.508696  10.472821)
    (2.513043  10.447750)
    (2.517391  10.423569)
    (2.521739  10.400308)
    (2.526087  10.377995)
    (2.530435  10.356657)
    (2.534783  10.336320)
    (2.539130  10.317009)
    (2.543478  10.298748)
    (2.547826  10.281559)
    (2.552174  10.265462)
    (2.556522  10.250478)
    (2.560870  10.236624)
    (2.565217  10.223918)
    (2.569565  10.212374)
    (2.573913  10.202008)
    (2.578261  10.192831)
    (2.582609  10.184856)
    (2.586957  10.178090)
    (2.591304  10.172544)
    (2.595652  10.168223)
    (2.600000  10.165133)
    (2.604348  10.163277)
    (2.608696  10.162658)
)
